"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"010018","010018",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Reopened","CALLAHAN EYE FOUNDATION HOSP            ","1720 UNIVERSITY BOULEVARD               ",,"BIRMINGHAM                              ","AL                                      ","35233-                                  ","JEFFERSON                               ",,99509,,,,,25652,314938,16,5840,150,391,160.880004882812,,49,20,167
"010019","010019",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","HELEN KELLER HOSPITAL                   ","1300 SOUTH MONTGOMERY AVENUE            ","610                                     ","SHEFFIELD                               ","AL                                      ","35660-                                  ","COLBERT                                 ",,,,2227143,,,,,185,67525,16373,31136,606,,3256,960,7836
"010021","010021",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","DALE MEDICAL CENTER                     ","126 HOSPITAL                            ",,"OZARK                                   ","AL                                      ","36360                                   ","DALE                                    ",,,,580629,,,,,77,28105,3208,6084,256.309997558594,,889,311,1842
"010022","010022",4/1/2009,"01-APR-09",3/31/2010,"31-MAR-10","Settled","CHEROKEE MEDICAL CENTER                 ","100 NORTHWOOD DRIVE                     ",,"CENTRE                                  ","AL                                      ","35960                                   ","CHEROKEE                                ",,,,209622,,,,,45,16425,3172,4390,106.940002441406,,593,104,1001
"010023","010023",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled w/Audit","BAPTIST MEDICAL CENTER SOUTH            ","2105  EAST SOUTH BOULEVARD              ","11010                                   ","MONTGOMERY                              ","AL                                      ","36116-                                  ","MONTGOMERY                              ",,2856414,,10896668,,,599921,184999,335,122275,23264,85783,1714.19995117188,,5179,4453,18253
"010024","010024",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","JACKSON HOSPITAL AND CLINIC  INC        ","1725 PINE STREET                        ",,"MONTGOMERY                              ","AL                                      ","36106-                                  ","MONTGOMERY                              ",,,,4199233,,,,,255,93075,23669,62208,1197.84997558594,,4759,2847,13282
"010025","010025",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","GEORGE H. LANIER HOSPITAL               ","4800 48TH STREET                        ",,"VALLEY                                  ","AL                                      ","36854-                                  ","CHAMBERS                                ",,,,1172158,,,,,84,30660,7982,14159,316,,1314,470,2880
"010027","010027",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","ELBA GENERAL HOSPITAL                   ","987 DRAYTON STREET                      ",,"ELBA                                    ","AL                                      ","35323                                   ","COFFEE                                  ",,,,123918,,,,,20,7300,1007,2147,111,,319,150,819
"010029","010029",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","EAST ALABAMA MEDICAL CENTER             ","2000 PEPPERELL PKWY                     ",,"OPELIKA                                 ","AL                                      ","36802-                                  ","LEE                                     ",,,,5774998,,,,,266,97090,32134,67621,1859.21997070312,,5675,2379,15336
"010032","010032",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","WEDOWEE HOSPITAL                        ","301 NORTH MAIN STREET                   ","307                                     ","WEDOWEE                                 ","AL                                      ","36278                                   ","RANDOLPH                                ",,,,,,,,,34,12444,1953,3421,94.9599990844727,,409,63,676
"010033","010033",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Reopened","UNIVERSITY OF ALABAMA HOSPITAL          ","619 SOUTH 19TH STREET                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,19130482,,22394716,,,6939295,825942,989,360985,62170,249035,6198,,9869,10835,37028
"010034","010034",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","COMMUNITY HOSPITAL  INC.                ","805 FRIENDSHIP DRIVE                    ","780700                                  ","TALLASSEE                               ","AL                                      ","36078-0707                              ","ELMORE                                  ",,,,351403,,,,,59,21535,3646,7125,174.070007324219,,799,232,1799
"010035","010035",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","CULLMAN REGIONAL                        ","1912 ALABAMA HIGHWAY 157                ",,"CULLMAN                                 ","AL                                      ","35056-                                  ","CULLMAN                                 ",,,,2128548,,,,,115,41975,14168,26755,846.059997558594,,3082,1594,7062
"010036","010036",4/1/2009,"01-APR-09",3/31/2010,"31-MAR-10","Settled","ANDALUSIA REGIONAL HOSPITAL             ","849 THREE NOTCH STREET                  ",,"ANDALUSIA                               ","AL                                      ","36420-                                  ","COVINGTON                               ",,,,1634345,,,,,88,32120,6829,13240,249.720001220703,,1654,711,3709
"010038","010038",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","STRINGFELLOW MEMORIAL HOSPITAL          ","301 EAST 18TH STREET                    ","P.O. BOX                                ","ANNISTON                                ","AL                                      ","36207                                   ","CALHOUN                                 ",,,,1303755,,,,,125,45625,10581,19636,367.859985351562,,2310,550,4897
"010039","010039",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","HUNTSVILLE HOSPITAL                     ","101 SIVLEY ROAD                         ",,"HUNTSVILLE                              ","AL                                      ","35801-                                  ","MADISON                                 ",,3142890,,14900954,,,915231,288461,780,284700,78045,207797,4728.81982421875,,13962,7500,44520
"010040","010040",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Reopened","GADSDEN REGIONAL MEDICAL CENTER         ","1007 GOODYEAR AVENUE                    ",,"GADSDEN                                 ","AL                                      ","35999                                   ","ETOWAH                                  ",,,,4098718,,,,,265,96725,26949,56704,863.059997558594,,4590,2188,11425
"010043","010043",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","CHILTON MEDICAL CENTER                  ","1010 LAY DAM ROAD                       ",,"CLANTON                                 ","AL                                      ","35045                                   ","CHILTON                                 ",,,,65142,,,,,27,9855,1225,2494,112.26000213623,,248,63,607
"010044","010044",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","MARION REGIONAL MEDICAL CENTER          ","1256 MILITARY ST SOUTH                  ",,"HAMILTON                                ","AL                                      ","35570                                   ","MARION                                  ",,,,96460,,,,,36,13140,2805,4471,137.509994506836,,631,115,1236
"010045","010045",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","FAYETTE MEDICAL CENTER DCH              ","1653 TEMPLE AVENUE NORTH                ",,"FAYETTE                                 ","AL                                      ","35555-                                  ","FAYETTE                                 ",,,,239215,,,,,42,15330,5202,7294,187.580001831055,,855,203,1481
"010046","010046",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","RIVERVIEW REGIONAL MEDICAL CENTER       ","600 SOUTH 3RD STREET                    ","PO BOX 26                               ","GADSDEN                                 ","AL                                      ","35901                                   ","ETOWAH                                  ",,,,1225822,,,,,256,93440,26458,45117,632.349975585938,,4034,659,7607
"010047","010047",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","GEORGIANA HOSPITAL                      ","515 MIRANDA STREET                      ",,"GEORGIANA                               ","AL                                      ","36033                                   ","BUTLER                                  ",,,,304813,,,,,22,8030,3082,6638,67.9000015258789,,952,270,1862
"010049","010049",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","MEDICAL CENTER ENTERPRISE               ","400 NORTH EDWARDS STREET                ",,"ENTERPRISE                              ","AL                                      ","36330                                   ","COFFEE                                  ",,,,913371,,,,,131,47815,6662,17298,368.970001220703,,1637,1627,4999
"010050","010050",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","ST. VINCENT S BLOUNT                    ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121                                   ","BLOUNT                                  ",,,,155391,,,,,40,14600,2957,6020,143,,684,137,1620
"010051","010051",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","GREENE COUNTY HOSPITAL                  ","509 WILSON AVENUE                       ",,"EUTAW                                   ","AL                                      ","35462                                   ","GREENE                                  ",,,,152686,,,,,24,8760,1093,1799,68.870002746582,,320,129,557
"010052","010052",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Reopened","LAKE MARTIN COMMUNITY HOSPITAL          ","1231 SOUTH STREET                       ",,"DADEVILLE                               ","AL                                      ","36853                                   ","TALLAPOOSA                              ",,,,269386,,,,,46,16790,1798,3110,73.6500015258789,,560,186,1018
"010054","010054",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","PARKWAY MEDICAL CENTER                  ","1874 BELTLINE RD. SW                    ",,"DECATUR                                 ","AL                                      ","35601                                   ","MORGAN                                  ",,,,700562,,,,,109,39785,6825,14838,307.149993896484,,1705,634,4322
"010055","010055",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","FLOWERS HOSPITAL                        ","4370 WEST MAIN STREET                   ","6907                                    ","DOTHAN                                  ","AL                                      ","36302-                                  ","HOUSTON                                 ",,,,2314769,,,,,235,85775,26048,54970,1107.61999511719,,4827,1288,11694
"010056","010056",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","ST VINCENT S HOSPITAL                   ","810 ST VINCENT S DRIVE                  ",,"BIRMINGHAM                              ","AL                                      ","35205-                                  ","JEFFERSON                               ",,80982,,,,,19095,6065,404,147460,36545,115264,2075,,6594,473,22109
"010058","010058",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","BIBB MEDICAL CENTER                     ","165 PIERSON AVENUE                      ",,"CENTREVILLE                             ","AL                                      ","35042                                   ","BIBB                                    ",,,,27004,,,,,25,9125,881,1507,94.379997253418,,145,23,273
"010059","010059",3/1/2009,"01-MAR-09",9/30/2009,"30-SEP-09","Settled","LAWRENCE MEDICAL CENTER                 ","202 HOSPITAL STREET                     ",,"MOULTON                                 ","AL                                      ","35650-                                  ","LAWRENCE                                ",,,,178581,,,,,37,7918,2828,4657,149.940002441406,,586,78,1079
"010061","010061",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","HIGHLANDS MEDICAL CENTER                ","380 WOODS COVE ROAD                     ","1050                                    ","SCOTTSBORO                              ","AL                                      ","35768-                                  ","JACKSON                                 ",,,,1310011,,,,,170,62050,11567,20458,428.390014648438,,2457,1355,5273
"010062","010062",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","WIREGRASS MEDICAL CENTER                ","1200 WEST MAPLE STREET                  ",,"GENEVA                                  ","AL                                      ","36340                                   ","GENEVA                                  ",,,,340961,,,,,73,26645,4642,7551,215.119995117188,,956,223,1817
"010065","010065",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","RUSSELL MEDICAL CENTER                  ","POST OFFICE BOX                         ","939                                     ","ALEXANDER CITY                          ","AL                                      ","35010                                   ","TALLAPOOSA                              ",,,,1549672,,,,,75,27375,5398,12306,448.029998779297,,1494,843,3794
"010066","010066",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","FLORALA MEMORIAL HOSPITAL               ","515 EAST 5TH AVENUE                     ","189                                     ","FLORALA                                 ","AL                                      ","36442-                                  ","COVINGTON                               ",,,,72670,,,,,22,8030,1176,1378,28.4200000762939,,320,15,506
"010069","010069",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","SEAR                                    ","820 WEST WASHINGTON STREET              ",,"EUFAULA                                 ","AL                                      ","36026-                                  ","BARBOUR                                 ",,,,261392,,,,,29,10585,3250,5579,165.100006103516,,744,125,1492
"010073","010073",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","CLAY COUNTY HOSPITAL                    ","544 EAST AVENUE                         ",,"ASHLAND                                 ","AL                                      ","36521-                                  ","CLAY                                    ",,,,,,,,,46,16790,5298,6830,210.729995727539,,875,96,1534
"010078","010078",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","NORTHEAST ALABAMA REGIONAL MED CTR      ","400 EAST TENTH STREET                   ","2208                                    ","ANNISTON                                ","AL                                      ","36202-                                  ","CALHOUN                                 ",,,,4347632,,,,,243,88695,29678,60222,1194.73999023438,,5266,2459,13712
"010079","010079",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","ATHENS LIMESTONE                        ","ATHENS LIMESTONE HOSPITAL               ","999                                     ","ATHENS                                  ","AL                                      ","35611                                   ","LIMESTONE                               ",,,,1450621,,,,,101,36865,8253,15356,414,,1646,676,3675
"010083","010083",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","SOUTH BALDWIN REGIONAL MEDICAL CENTE    ","1613 NORTH MCKENZIE                     ",,"FOLEY                                   ","AL                                      ","36535                                   ","BALDWIN                                 ",,,,947684,,,,,112,40880,12383,25816,520.710021972656,,2668,900,6152
"010085","010085",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","DECATUR GENERAL                         ","7TH STREET S.E.                         ","2239                                    ","DECATUR                                 ","AL                                      ","35609-                                  ","MORGAN                                  ",,,,1484524,,,,,178,64970,15695,29776,833.299987792969,,3314,943,7528
"010086","010086",5/1/2009,"01-MAY-09",4/30/2010,"30-APR-10","Settled","NORTHWEST MEDICAL CENTER                ","HIGHWAY 78 WEST                         ","130                                     ","WINFIELD                                ","AL                                      ","35594-                                  ","MARION                                  ",,,,316750,,,,,61,22265,5053,8053,236.320007324219,,1179,201,2100
"010087","010087",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled w/Audit","UNIV OF SOUTH ALABAMA MEDICAL CENTER    ","2451 FILLINGIM STREET                   ",,"MOBILE                                  ","AL                                      ","36617                                   ","MOBILE                                  ",,5545495,,3210894,,,1714499,735850,131,47815,7028,39612,1251.7099609375,,993,1516,5980
"010089","010089",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","WALKER - BAPTIST MEDICAL CENTER         ","3400 HIGHWAY 78 EAST                    ","3547                                    ","JASPER                                  ","AL                                      ","35502                                   ","WALKER                                  ",,,,2367384,,,,,139,50735,10087,24414,437.619995117188,,2203,1917,5797
"010090","010090",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","PROVIDENCE HOSPITAL                     ","6801 AIRPORT BLVD                       ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,20106,,3350097,,,3307,1004,349,127385,28129,77510,1862,,4799,1893,14476
"010091","010091",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","GROVE HILL MEMORIAL HOSPITAL            ","295 SOUTH JACKSON STREET                ","935                                     ","GROVE HILL                              ","AL                                      ","36451-                                  ","CLARKE                                  ",,,,142262,,,,,24,8760,1067,2934,72.25,,328,379,970
"010092","010092",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled w/Audit","DCH REGIONAL MEDICAL CENTER             ","809 UNIVERSITY BLVD EAST                ",,"TUSCALOOSA                              ","AL                                      ","35401-                                  ","TUSCALOOSA                              ",,3818936,,11836528,,,1179764,292009,476,173740,59536,132533,2915.25,,11068,6228,29576
"010095","010095",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","HALE COUNTY HOSPITAL                    ","508 GREENE STREET                       ",,"GREENSBORO                              ","AL                                      ","36744                                   ","HALE                                    ",,,,156490,,,,,28,10220,921,1803,104.430000305176,,367,189,787
"010097","010097",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","ELMORE COMMUNITY HOSPITAL               ","500 HOSPITAL DRIVE                      ","130                                     ","WETUMPKA                                ","AL                                      ","36092-                                  ","ELMORE                                  ",,,,306731,,,,,69,25185,2549,4901,192.039993286133,,711,159,1561
"010099","010099",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","As Submitted","D.W. MCMILLAN MEMORIAL HOSPITAL         ","1301 BELLEVILLE AVENUE                  ","RAWER 908                               ","BREWTON                                 ","AL                                      ","36427                                   ","ESCAMBIA                                ",,,,595651,,,,,64,23360,5264,11652,271.079986572266,,1227,779,2931
"010100","010100",4/1/2009,"01-APR-09",3/31/2010,"31-MAR-10","Settled","THOMAS HOSPITAL                         ","123 MAIN STREET                         ","929                                     ","FAIRHOPE                                ","AL                                      ","36533-                                  ","BALDWIN                                 ",,11917,,,,,,,130,47450,15740,35684,909.469970703125,,3239,1177,8861
"010101","010101",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","CITIZENS BAPTIST MEDICAL CENTER         ","604 STONE AVENUE                        ",,"TALLADEGA                               ","AL                                      ","35161                                   ","TALLADEGA                               ",,,,1928618,,,,,82,29930,3863,11201,258.470001220703,,1138,1583,3439
"010102","010102",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","JOHN PAUL JONES                         ","317 MCWILLIAMS AVENUE                   ","B                                       ","CAMDEN                                  ","AL                                      ","36726-1610                              ","WILCOX                                  ",,,,61690,,,,,30,10950,427,744,37.6500015258789,,125,30,235
"010103","010103",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","BMC PRINCETON                           ","701 PRINCETON AVE SW                    ",,"BIRMINGHAM                              ","AL                                      ","35211                                   ","JEFFERSON                               ",,5506769,,4095941,,,2585140,582244,269,98065,25492,68956,1216.69995117188,,4885,1930,12230
"010104","010104",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Reopened","TRINITY MEDICAL CENTER                  ","800 MONTCLAIR ROAD                      ",,"BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,3124071,,2188620,,,1994987,455111,290,105850,24676,71130,1294.64001464844,,4274,1478,13105
"010108","010108",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","PRATTVILLE BAPTIST HOSPITAL             ","124 SOUTH MEMORIAL DRIVE                ",,"PRATTVILLE                              ","AL                                      ","36067-                                  ","AUTAUGA                                 ",,,,145698,,,,,50,18250,2991,7061,234.759994506836,,841,176,2185
"010109","010109",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","PICKENS COUNTY MEDICAL CENTER           ","R.K. WILSON DRIVE                       ",,"CARROLLTON                              ","AL                                      ","35477                                   ","PICKENS                                 ",,,,406492,,,,,40,14600,3347,5162,182.389999389648,,768,223,1359
"010110","010110",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","BULLOCK COUNTY HOSPITAL                 ","102 CONECUH AVENUE                      ",,"UNION SPRINGS                           ","AL                                      ","36089-                                  ","BULLOCK                                 ",,,,218606,,,,,30,10950,2349,4448,84.0400009155273,,496,365,1152
"010112","010112",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","BRYAN W. WHITFIELD MEMORIAL HOSPITAL    ","105 HIGHWAY 80 EAST                     ",,"DEMOPOLIS                               ","AL                                      ","37832                                   ","MARENGO                                 ",,,,662352,,,,,99,36135,5286,13405,312.709991455078,,1437,1311,3915
"010113","010113",4/1/2009,"01-APR-09",3/31/2010,"31-MAR-10","Settled w/Audit","MOBILE INFIRMARY MEDICAL CENTER         ","FIVE MOBILE INFIRMARY CIRCLE            ","2144                                    ","MOBILE                                  ","AL                                      ","36652-                                  ","MOBILE                                  ",,1008414,,6462871,,,438452,94357,605,220825,51516,126661,2204.580078125,,9022,3363,24360
"010114","010114",7/1/2009,"01-JUL-09",12/31/2009,"31-DEC-09","Settled","UAB MEDICAL WEST                        ","995 NINTH AVENUE  SOUTHWEST             ","847                                     ","BESSEMER                                ","AL                                      ","35023                                   ","JEFFERSON                               ",,,,1059785,,,,,189,34776,6595,20322,973.950012207031,,1135,679,4010
"010118","010118",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","VAUGHAN REGIONAL MEDICAL CTR            ","1015 MEDICAL CENTER PARKWAY             ",,"SELMA                                   ","AL                                      ","36701-                                  ","DALLAS                                  ",,896973,,6192004,,,400502,132561,149,54385,12068,30511,502.350006103516,,2819,3526,9138
"010120","010120",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","Settled","MONROE COUNTY HOSPITAL                  ","HIGHWAY 21                              ",,"MONROEVILLE                             ","AL                                      ","36461                                   ","MONROE                                  ",,,,467633,,,,,94,34310,3630,7144,214.479995727539,,1028,413,2169
"010125","010125",5/1/2009,"01-MAY-09",4/30/2010,"30-APR-10","Settled","LAKELAND COMMUNITY HOSPITAL             ","HIGHWAY 195 EAST                        ","780                                     ","HALEYVILLE                              ","AL                                      ","35565-                                  ","WINSTON                                 ",,,,637864,,,,,47,17155,5053,7545,142.729995727539,,1088,348,1989
"010126","010126",4/1/2009,"01-APR-09",1/15/2010,"15-JAN-10","Settled","TROY REGIONAL MEDICAL CENTER            ","130 HIGHWAY 231                         ",,"TROY                                    ","AL                                      ","36081                                   ","PIKE                                    ",,,,456184,,,,,97,28033,3000,6216,180.660003662109,,799,383,1912
"010128","010128",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","JACKSON MEDICAL CENTER                  ","220 HOSPITAL DRIVE                      ",,"JACKSON                                 ","AL                                      ","36545-                                  ","CLARKE                                  ",,,,209964,,,,,35,12775,2251,4701,99.5500030517578,,432,500,1429
"010129","010129",4/1/2009,"01-APR-09",3/31/2010,"31-MAR-10","Settled","NORTH BALDWIN INFIRMARY                 ","1815 HAND AVENUE                        ","1409                                    ","BAY MINETTE                             ","AL                                      ","36507-                                  ","BALDWIN                                 ",,,,307130,,,,,55,20075,1742,5149,163,,463,360,1494
"010130","010130",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","ST. VINCENT S ST. CLAIR                 ","2805 DR. JOHN HAYNES DRIVES             ",,"PELL CITY                               ","AL                                      ","35215                                   ","ST. CLAIR                               ",,,,130399,,,,,82,29930,2560,5959,410.529998779297,,452,170,1368
"010131","010131",7/1/2009,"01-JUL-09",6/30/2010,"30-JUN-10","Settled","CRESTWOOD MEDICAL CENTER                ","ONE HOSPITAL DRIVE                      ",,"HUNTSVILLE                              ","AL                                      ","35801-                                  ","MADISON                                 ",,,,,,,,,150,54750,16559,38677,864.409973144531,,3849,671,9647
"010137","010137",10/1/2008,"01-OCT-08",9/30/2009,"30-SEP-09","As Submitted","COOPER GREEN MERCY HOSPTIAL             ","1515 6TH AVENUE SOUTH                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,166809,,777799,,,77422,33074,149,54385,2058,20845,630.469970703125,,308,735,4286
"010138","010138",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","HILL HOSPITAL OF SUMTER COUNTY          ","751 DERBY DRIVE                         ",,"YORK                                    ","AL                                      ","36925                                   ","SUMTER                                  ",,,,91856,,,,,33,12045,1651,4253,54.6699981689453,,274,234,983
"010139","010139",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","BROOKWOOD MEDICAL CENTER                ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,,,,,,468,170820,34754,105568,1524.10998535156,,6418,1123,22249
"010143","010143",10/1/2008,"01-OCT-08",7/14/2009,"14-JUL-09","Reopened","WOODLAND MEDICAL CENTER                 ","1910 CHEROKEE AVENUE                    ",,"CULLMAN                                 ","AL                                      ","35505                                   ","CULLMAN                                 ",,,,272655,,,,,50,14350,2963,4222,123.769996643066,,647,111,1133
"010144","010144",1/1/2009,"01-JAN-09",12/31/2009,"31-DEC-09","Settled","SPRINGHILL MEMORIAL HOSPITAL            ","3719 DAUPHIN STREET                     ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,,,,,,198,72270,16349,47931,939.219970703125,,2914,348,9360
