"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"010049","010049",1/1/2001,"01-JAN-01",12/31/2001,"31-DEC-01","Settled","MEDICAL CENTER ENTERPRISE               ","400 NORTH EDWARDS STREET                ",,"ENTERPRISE                              ","AL                                      ","36330                                   ","COFFEE                                  ",,,,315407,,,,,131,47815,8286,18169,343.059997558594,,1834,882,4667
"010050","010050",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","MEDICAL CENTER BLOUNT                   ",,"1000                                    ","ONEONTA                                 ","AL                                      ","35121                                   ","BLOUNT                                  ",,,,229935,,,,,40,14600,5941,8543,157.169998168945,,1160,144,1964
"010051","010051",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","GREENE COUNTY HOSPITAL                  ","509 WILSON AVE                          ",,"EUTAW                                   ","AL                                      ","35462                                   ",,,,,17863,,,,,24,8760,508,975,55.8699989318848,,132,117,325
"010052","010052",10/1/2000,"01-OCT-00",6/30/2001,"30-JUN-01","Settled","LAKESHORE COMMUNITY HOSPITAL            ","1231 SOUTH STREET                       ",,"DADEVILLE                               ","AL                                      ","36853                                   ",,,,,28530,,,,,31,8463,1545,2116,65.620002746582,,584,87,905
"010052","010052",7/1/2001,"01-JUL-01",12/31/2001,"31-DEC-01","Settled","LAKE MARTIN COMMUNITY HOSPITAL          ","1231 SOUTH STREET                       ",,"DADEVILLE                               ","AL                                      ","36853                                   ","TALLAPOOSA                              ",,,,48513,,,,,20,3680,977,1351,34.7700004577637,,345,83,543
"010053","010053",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,76581,,,,,51,20075,4639,8946,171.580001831055,,948,387,2477
"010054","010054",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled w/Audit","PARKWAY MEDICAL CENTER                  ","1874 BELTLINE ROAD                      ","2211                                    ","DECATUR                                 ","AL                                      ","35601                                   ","MORGAN                                  ",,,,581731,,,,,109,39785,5665,10351,239.330001831055,,1382,298,3174
"010055","010055",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","FLOWERS HOSPITAL                        ","4370 WEST MAIN STREET                   ","6907                                    ","DOTHAN                                  ","AL                                      ","36302                                   ","HOUSTON                                 ",,,,1550612,,,,,235,93075,30482,57278,1115,,5957,770,13350
"010056","010056",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","ST. VINCENT S HOSPITAL                  ","810 ST. VINCENT S DRIVE                 ",,"BIRMINGHAM                              ","AL                                      ","35205                                   ","JEFFERSON                               ",,60198,,,,,17040,3730,325,118625,29758,78564,1613,,5672,213,18895
"010058","010058",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","BIBB MEDICAL CENTER                     ","165 PIERSON AVENUE                      ",,"CENTREVILLE                             ","AL                                      ","35042                                   ",,,,,19089,,,,,25,9125,1326,1823,94.4100036621094,,291,31,519
"010059","010059",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","LAWRENCE - BAPTIST MEDICAL CENTER       ","202 HOSPITAL STREET                     ","39                                      ","MOULTON                                 ","AL                                      ","35650                                   ","LAWRENCE                                ",,,,185458,,,,,37,13505,4084,5863,127.120002746582,,993,123,1728
"010061","010061",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","JACKSON COUNTY HOSPITAL                 ","380 WOODS COVE ROAD                     ","1050                                    ","SCOTTSBORO                              ","AL                                      ","35768                                   ","JACKSON                                 ",,,,542743,,,,,170,62050,8731,15601,366.130004882812,,1790,820,4105
"010062","010062",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","WIREGRASS HOSPITAL                      ","1200 WEST MAPLE STREET                  ",,"GENEVA                                  ","AL                                      ","36340                                   ",,,,,109661,,,,,83,30295,5622,9087,200.669998168945,,1281,298,2459
"010064","010064",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","CARRAWAY METHODIST MEDICAL CENTER       ","1600 CARRAWAY BOULEVARD                 ",,"BIRMINGHAM                              ","AL                                      ","35234                                   ",,,3791814,,1265061,,,2002469,221936,313,114245,28504,54285,1225.01000976562,,4687,1006,11556
"010065","010065",1/1/2001,"01-JAN-01",12/31/2001,"31-DEC-01","Reopened","RUSSELL HOSPITAL                        ",,"939                                     ","ALEXANDER CITY                          ","AL                                      ","35010                                   ",,,,,246361,,,,,75,29565,5843,12597,384.730010986328,,1645,660,3907
"010066","010066",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","FLORALA MEMORIAL HOSPITAL               ","515 EAST 5TH AVENUE                     ","189                                     ","FLORALA                                 ","AL                                      ","364420000                               ",,,,,41389,,,,,22,8030,904,2262,40.4000015258789,,300,74,875
"010068","010068",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","As Submitted","HEALTHSOUTH METRO WEST                  ","701 RICHARD M. SCRUSHY PKWY             ",,"FAIRFIELD                               ","AL                                      ","35064                                   ","JEFFERSON                               ",,,,97082,,,,,294,107310,6766,14862,435.600006103516,,1076,170,2657
"010069","010069",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","LAKEVIEW COMMUNITY HOSPITAL             ","820 WEST WASHINGTON ST                  ",,"EUFAULA                                 ","AL                                      ","36026                                   ","BARBOUR                                 ",,,,330612,,,,,78,28470,4938,6870,147.179992675781,,949,159,1515
"010072","010072",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","COOSA VALLEY BAPTIST MEDICAL CENTER     ","314 WEST HICKORY STREET                 ",,"SYLACAUGA                               ","AL                                      ","35150                                   ","TALLADEGA                               ",,,,1475237,,,,,101,45990,11596,20668,356.799987792969,,2734,1012,5800
"010073","010073",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","CLAY COUNTY HOSPITAL                    ","544 EAST AVENUE                         ","36251                                   ","ASHLAND                                 ","AL                                      ","36251                                   ","CLAY                                    ",,,,,80350,,,,46,16790,5409,7948,205,,1082,232,2100
"010078","010078",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","NORTHEAST ALABAMA REGIONAL MED CTR      ","400 EAST TENTH STREET                   ","2208                                    ","ANNISTON                                ","AL                                      ","36202                                   ","CALHOUN                                 ",,822795,,3495501,,,286805,67652,234,85117,37295,69770,1271,,6347,2517,14680
"010079","010079",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","ATHENS-LIMESTONE HOSPITAL               ","700 WEST MARKET STREET                  ","999                                     ","ATHENS                                  ","AL                                      ","35611                                   ",,,,,1314931,,,,,101,41245,10115,17868,446,,2172,821,5302
"010083","010083",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","SO. BALDWIN REGIONAL MEDICAL CENTER     ","1613 NORTH MCKENZIE STREET              ",,"FOLEY                                   ","AL                                      ","36535                                   ","BALDWIN                                 ",,,,,183465,,,,82,29930,11574,19036,383.690002441406,,2533,723,5232
"010084","010084",1/1/2001,"01-JAN-01",12/31/2001,"31-DEC-01","As Submitted","HEALTHSOUTH MEDICAL CENTER              ","1201 11TH AVE SOUTH                     ",,"BIRMINGHAM                              ","AL                                      ","35205                                   ","JEFFERSON                               ",,,,,,,,,199,72635,14438,29240,734.880004882812,,2413,102,7294
"010085","010085",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","DECATUR GENERAL                         ","7TH STREET S.E.                         ","2239                                    ","DECATUR                                 ","AL                                      ","35609                                   ",,,,,1678554,,,,,176,64240,20783,45769,934.119995117188,,3620,1659,10176
"010086","010086",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","CARRAWAY NORTHWEST MEDICAL CENTER       ","HIGHWAY 78 WEST                         ","130                                     ","WINFIELD                                ","AL                                      ","35594                                   ",,,,,242583,,,,,56,24820,5526,11288,290.390014648438,,1396,535,3009
"010087","010087",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","UNIV OF SOUTH ALABAMA MEDICAL CENTER    ","2451 FILLINGIM STREET                   ",,"MOBILE                                  ","AL                                      ","36617                                   ",,,3070475,,2754052,,,2214627,271941,179,65335,9985,40075,1314.18994140625,,1440,1055,6004
"010089","010089",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","WALKER - BAPTIST MEDICAL CENTER         ","3400 HWY 78 EAST                        ","3547                                    ","JASPER                                  ","AL                                      ","35502                                   ","WALKER                                  ",,,,1522342,,,,,138,50370,16808,28809,491.119995117188,,3994,1310,7926
"010090","010090",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","PROVIDENCE HOSPITAL                     ","6801 AIRPORT BLVD                       ",,"MOBILE                                  ","AL                                      ","36608                                   ",,,,,,,,,,349,127385,36956,83235,1647,,6419,888,17188
"010091","010091",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","GROVE HILL MEMORIAL HOSPITAL            ","295 SOUTH JACKSON ST                    ","935                                     ","GROVE HILL                              ","AL                                      ","36451-0000                              ","CLARKE                                  ",,,,73289,,,,,46,18980,1604,4294,77,,483,430,1521
"010092","010092",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","DCH REGIONAL MEDICAL CENTER             ","809 UNIVERSITY BLVD EAST                ",,"TUSCALOOSA                              ","AL                                      ","35401                                   ",,,2367548,,9364304,,,728060,89652,434,170653,71723,133378,2659.09008789062,,11778,4893,25632
"010095","010095",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","HALE COUNTY HOSPITAL                    ","508 GREENE STREET                       ",,"GREENSBORO                              ","AL                                      ","36744                                   ",,,,,61799,,,,,28,10220,1610,3215,66.2600021362305,,537,396,1326
"010097","010097",1/1/2001,"01-JAN-01",12/31/2001,"31-DEC-01","Settled","ELMORE COMMUNITY HOSPITAL               ","500 HOSPITAL DRIVE                      ",,"WETUMPKA                                ","AL                                      ","36902                                   ",,,,,116159,,,,,69,25185,5750,7699,85.6999969482422,,960,183,1422
"010098","010098",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","RANDOLPH COUNTY HOSPITAL                ","1000 WADLEY HIGHWAY                     ","669                                     ","ROANOKE                                 ","AL                                      ","36274                                   ",,,,,68726,,,,,49,17885,2984,5307,123.76000213623,,596,129,1050
"010099","010099",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","D.W. MCMILLAN MEMORIAL HOSPITAL         ","1301 BELLEVILLE AVENUE                  ","RAWER 908                               ","BREWTON                                 ","AL                                      ","36427                                   ",,,,,203271,,,,,92,35040,6061,12525,274,,1368,781,3336
"010100","010100",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","THOMAS HOSPITAL                         ","123 MAIN STREET                         ","929                                     ","FAIRHOPE                                ","AL                                      ","36533                                   ",,,,,335576,,,,,110,47085,14300,26817,692.419982910156,,3106,1,6784
"010101","010101",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","CITIZENS BAPTIST MEDICAL CENTER         ","604 STONE AVENUE                        ","DRAWER 88                               ","TALLADEGA                               ","AL                                      ","35160                                   ","TALLADEGA                               ",,,,1608148,,,,,106,44165,4759,11843,267.820007324219,,1333,1521,3811
"010102","010102",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","JOHN PAUL JONES HOSPITAL                ","317 MCWILLIAMS AVENUE                   ","B                                       ","CAMDEN                                  ","AL                                      ","367660000                               ",,,,,63496,,,,,32,11680,589,1080,39.7299995422363,,228,20,443
"010103","010103",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","BMC PRINCETON                           ","701 PRINCETON AVE SW                    ",,"BIRMINGHAM                              ","AL                                      ","35211                                   ","JEFFERSON                               ",,3166092,,2880694,,,1967241,235667,303,114975,38490,74700,1181.35998535156,,6025,1285,13576
"010104","010104",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Reopened","BMC - MONTCLAIR                         ","800 MONTCLAIR ROAD                      ",,"BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,3008272,,1761034,,,2051016,155872,341,124465,41015,78224,1392.2900390625,,7979,1105,16925
"010108","010108",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","PRATTVILLE BAPTIST HOSPITAL             ","124 SOUTH MEMORIAL DRIVE                ",,"PRATTVILLE                              ","AL                                      ","36067-                                  ","AUTAUGA                                 ",,,,174999,,,,,46,16790,3815,6289,174,,1009,165,1937
"010109","010109",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","PICKENS COUNTY MEDICAL CENTER           ","R.K. WILSON DRIVE                       ",,"CARROLLTON                              ","AL                                      ","35477                                   ",,,,,302322,,,,,47,17155,5531,8808,196,,972,512,2252
"010110","010110",1/1/2001,"01-JAN-01",12/31/2001,"31-DEC-01","Reopened","BULLOCK COUNTY HOSPITAL                 ","102 CONECUH AVE W                       ",,"UNION SPRINGS                           ","AL                                      ","36089                                   ","BULLOCK                                 ",,,,344326,,,,,30,10950,7168,9950,94.379997253418,,1048,454,1956
"010112","010112",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","BRYAN W. WHITFIELD MEMORIAL             ","105 HIGHWAY 80 EAST                     ",,"DEMOPOLIS                               ","AL                                      ","37832                                   ",,,,,379500,,,,,99,40880,7617,16816,291.369995117188,,1171,1180,3570
"010113","010113",4/1/2001,"01-APR-01",3/31/2002,"31-MAR-02","Reopened","MOBILE INFIRMARY MEDICAL CENTER         ","FIVE MOBILE INFIRMARY CIRCLE            ","2144                                    ","MOBILE                                  ","AL                                      ","36652                                   ",,,71360,,6219841,,,55190,7925,605,220825,61659,123318,2568.78002929688,,10678,2464,24484
"010114","010114",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","UAB MEDICAL WEST                        ","995 NINTH AVENUE  SOUTHWEST             ","847                                     ","BESSEMER                                ","AL                                      ","35023                                   ",,,9021,,1192906,,,,,144,54750,15378,31410,827.599975585938,,2572,671,6501
"010115","010115",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582                                   ",,,,,,73626,,,,31,11315,2860,3855,75.1500015258789,,518,33,747
"010118","010118",7/2/2001,"02-JUL-01",9/30/2001,"30-SEP-01","Reopened","VAUGHAN REGIONAL MED CTR-PKWY           ","1015 MEDICAL CENTER PKWY                ",,"SELMA                                   ","AL                                      ","367022370                               ",,,106547,,315744,,,44748,12343,130,11830,2575,5023,360.209991455078,,541,340,1171
"010119","010119",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","USA CHILDREN S AND WOMEN S HOSPITAL     ","1700 CENTER STREET                      ",,"MOBILE                                  ","AL                                      ","36604                                   ",,,23488,,231378,,,35140,2502,256,115340,463,59174,695.299987792969,,84,7896,10926
"010120","010120",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Settled","MONROE COUNTY HOSPITAL                  ","HIGHWAY 21                              ",,"MONROEVILLE                             ","AL                                      ","36461                                   ","MONROE                                  ",,,,344061,,,,,94,34310,4622,9254,185.679992675781,,1060,413,2466
"010121","010121",10/1/2000,"01-OCT-00",9/30/2001,"30-SEP-01","Reopened","VAUGHAN REGIONAL MEDICAL CENTER  INC    ","1050 WEST DALLAS AVE                    ","328                                     ","SELMA                                   ","AL                                      ","36702                                   ",,,17431,,1334958,,,,,110,40150,9041,21456,370.260009765625,,1664,1608,4873
"010125","010125",7/1/2001,"01-JUL-01",6/30/2002,"30-JUN-02","Settled","CARRAWAY BURDICK-WEST MEDICAL CENTER    ","HIGHWAY 195 EAST                        ","780                                     ","HALEYVILLE                              ","AL                                      ","35565                                   ","WINSTON                                 ",,,,243857,,,,,47,17155,6386,8557,201.899993896484,,1452,226,2315
"010126","010126",1/1/2001,"01-JAN-01",12/31/2001,"31-DEC-01","Settled","EDGE REGIONAL MEDICAL CENTER            ","1130 HIGHWAY 231 SOUTH                  ",,"TROY                                    ","AL                                      ","36081                                   ","PIKE                                    ",,,,255072,,,,,97,35405,6004,12208,212.410003662109,,1420,1044,5190
