"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"010019","010019",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","HELEN KELLER HOSPITAL                   ","1300 SOUTH MONTGOMERY AVENUE            ","610                                     ","SHEFFIELD                               ","AL                                      ","35660-                                  ","COLBERT                                 ",,,,2685686,,,,,185,67525,13303,27489,576.669982910156,,2817,923,6280
"010021","010021",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","DALE MEDICAL CENTER                     ","126 HOSPITAL                            ",,"OZARK                                   ","AL                                      ","36360-                                  ","DALE                                    ",,,,575936,,,,,77,28105,3208,5484,253.770004272461,,835,269,1732
"010022","010022",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","Settled","CHEROKEE MEDICAL CENTER                 ","100 NORTHWOOD DRIVE                     ",,"CENTRE                                  ","AL                                      ","35960                                   ","CHEROKEE                                ",,,,185887,,,,,45,16425,2925,4134,107.25,,515,151,1048
"010024","010024",7/1/2010,"01-JUL-10",12/31/2010,"31-DEC-10","Settled","JACKSON HOSPITAL AND CLINIC  INC        ","1725 PINE STREET                        ",,"MONTGOMERY                              ","AL                                      ","36106-                                  ","MONTGOMERY                              ",,,,2189688,,,,,255,46920,12576,30866,1277.59997558594,,2583,962,6204
"010029","010029",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Reopened","EAST ALABAMA MEDICAL CENTER             ","2000 PEPPERELL PKWY                     ",,"OPELIKA                                 ","AL                                      ","36802                                   ","LEE                                     ",,,,5608511,,,,,266,97090,30552,69623,1878.80004882812,,5418,2399,16677
"010032","010032",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","WEDOWEE HOSPITAL                        ","301 NORTH MAIN STREET                   ","307                                     ","WEDOWEE                                 ","AL                                      ","36278                                   ","RANDOLPH                                ",,,,106719,,,,,34,12444,1925,2935,71.870002746582,,441,96,760
"010033","010033",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","UNIVERSITY OF ALABAMA HOSPITAL          ","619 SOUTH 19TH STREET                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,19605937,,23708972,,,6801702,946152,953,347845,63162,248766,6178,,10450,11129,38665
"010034","010034",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","COMMUNITY HOSPITAL  INC.                ","805 FRIENDSHIP DRIVE                    ","780700                                  ","TALLASSEE                               ","AL                                      ","36078-0707                              ","ELMORE                                  ",,,,319313,,,,,37,13505,3687,7189,176.660003662109,,822,218,1812
"010036","010036",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","As Submitted","ANDALUSIA REGIONAL HOSPITAL             ","849 THREE NOTCH STREET                  ",,"ANDALUSIA                               ","AL                                      ","36420-                                  ","COVINGTON                               ",,,,1769076,,,,,88,32120,6897,12917,248.25,,1672,987,3609
"010040","010040",1/1/2010,"01-JAN-10",9/30/2010,"30-SEP-10","Reopened","GADSDEN REGIONAL MEDICAL CENTER         ","1007 GOODYEAR AVENUE                    ",,"GADSDEN                                 ","AL                                      ","35999                                   ","ETOWAH                                  ",,,,3702199,,,,,265,72345,19360,43295,663.409973144531,,3444,1603,9081
"010044","010044",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","MARION REGIONAL MEDICAL CENTER          ","1256 MILITARY ST SOUTH                  ",,"HAMILTON                                ","AL                                      ","35570                                   ","MARION                                  ",,,,83952,,,,,36,13140,2366,3729,137.259994506836,,549,92,1031
"010045","010045",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","FAYETTE MEDICAL CENTER DCH              ","1653 TEMPLE AVENUE NORTH                ",,"FAYETTE                                 ","AL                                      ","35555-                                  ","FAYETTE                                 ",,,,330630,,,,,42,15330,4794,7033,185.059997558594,,725,246,1255
"010047","010047",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","GEORGIANA HOSPITAL                      ","515 MIRANDA STREET                      ",,"GEORGIANA                               ","AL                                      ","36033                                   ","BUTLER                                  ",,,,382812,,,,,22,8030,2384,5973,68.9599990844727,,769,245,1868
"010049","010049",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Reopened","MEDICAL CENTER ENTERPRISE               ","400 NORTH EDWARDS STREET                ",,"ENTERPRISE                              ","AL                                      ","36330                                   ","COFFEE                                  ",,,,961239,,,,,131,47815,6930,16510,373.959991455078,,1747,572,4741
"010051","010051",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","GREENE COUNTY HOSPITAL                  ","509 WILSON AVENUE                       ",,"EUTAW                                   ","AL                                      ","35462                                   ","GREENE                                  ",,,,151805,,,,,24,8760,955,1641,74.8300018310547,,294,167,554
"010052","010052",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","LAKE MARTIN COMMUNITY HOSPITAL          ","1231 SOUTH STREET                       ",,"DADEVILLE                               ","AL                                      ","36853-                                  ","TALLAPOOSA                              ",,,,235736,,,,,46,16790,1438,3695,71.1900024414062,,466,109,961
"010058","010058",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","BIBB MEDICAL CENTER                     ","165 PIERSON AVENUE                      ",,"CENTREVILLE                             ","AL                                      ","35042                                   ","BIBB                                    ",,,,27061,,,,,25,9125,1396,2156,103.040000915527,,154,15,275
"010059","010059",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","LAWRENCE MEDICAL CENTER                 ","202 HOSPITAL STREET                     ",,"MOULTON                                 ","AL                                      ","35650-                                  ","LAWRENCE                                ",,,,610413,,,,,37,13505,5281,8248,153.25,,1016,111,1806
"010061","010061",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","HIGHLANDS MEDICAL CENTER                ","380 WOODS COVE ROAD                     ","1050                                    ","SCOTTSBORO                              ","AL                                      ","35768-                                  ","JACKSON                                 ",,,,1094209,,,,,170,62050,9257,17844,289.109985351562,,2022,1314,4707
"010062","010062",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","WIREGRASS MEDICAL CENTER                ","1200 WEST MAPLE STREET                  ",,"GENEVA                                  ","AL                                      ","36340                                   ","GENEVA                                  ",,,,448891,,,,,73,26645,3907,6596,230,,875,214,1662
"010065","010065",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Settled","RUSSELL MEDICAL CENTER                  ","POST OFFICE BOX                         ","939                                     ","ALEXANDER CITY                          ","AL                                      ","35010                                   ","TALLAPOOSA                              ",,,,1413390,,,,,75,27375,5349,11510,450.049987792969,,1480,707,3520
"010069","010069",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","SEAR                                    ","820 WEST WASHINGTON STREET              ",,"EUFALA                                  ","AL                                      ","36026-                                  ","BARBOUR                                 ",,,,372060,,,,,30,10950,2985,5329,149,,749,152,1576
"010073","010073",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","CLAY COUNTY HOSPITAL                    ","544 EAST AVENUE                         ",,"ASHLAND                                 ","AL                                      ","36521-                                  ","CLAY                                    ",,,,204505,,,,,46,16790,3701,4930,188,,682,62,1163
"010083","010083",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Reopened","SOUTH BALDWIN REGIONAL MEDICAL CENTE    ","1613 NORTH MCKENZIE                     ",,"FOLEY                                   ","AL                                      ","36535                                   ","BALDWIN                                 ",,,,1197913,,,,,112,40880,11692,25202,532.630004882812,,2558,982,6140
"010087","010087",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","UNIV OF SOUTH ALABAMA MEDICAL CENTER    ","2451 FILLINGIM STREET                   ",,"MOBILE                                  ","AL                                      ","36617                                   ","MOBILE                                  ",,5627567,,3159285,,,1496495,1115044,131,47815,7217,40244,1238.01000976562,,1061,1471,6329
"010089","010089",7/1/2010,"01-JUL-10",12/31/2010,"31-DEC-10","Reopened","WALKER - BAPTIST MEDICAL CENTER         ","3400 HIGHWAY 78 EAST                    ","3547                                    ","JASPER                                  ","AL                                      ","35502                                   ","WALKER                                  ",,,,1269845,,,,,139,25576,5177,12425,435.829986572266,,1143,947,2906
"010092","010092",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Amended","DCH REGIONAL MEDICAL CENTER             ","809 UNIVERSITY BLVD EAST                ",,"TUSCALOOSA                              ","AL                                      ","35401-                                  ","TUSCALOOSA                              ",,3855641,,11121971,,,1199293,329325,450,164250,59909,127646,2944,,10975,5650,27924
"010095","010095",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","HALE COUNTY HOSPITAL                    ","508 GREENE STREET                       ",,"GREENSBORO                              ","AL                                      ","36744                                   ","HALE                                    ",,,,147893,,,,,28,10220,1008,2190,94.3199996948242,,318,159,716
"010097","010097",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","ELMORE COMMUNITY HOSPITAL               ","500 HOSPITAL DRIVE                      ","130                                     ","WETUMPKA                                ","AL                                      ","36092-                                  ","ELMORE                                  ",,,,310679,,,,,69,25185,2446,4867,192.669998168945,,714,198,1488
"010099","010099",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","D.W. MCMILLAN MEMORIAL HOSPITAL         ","1301 BELLEVILLE AVENUE                  ","RAWER 908                               ","BREWTON                                 ","AL                                      ","36427                                   ","ESCAMBIA                                ",,,,550872,,,,,49,17885,4716,9812,260.799987792969,,1148,441,2623
"010100","010100",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","Settled","THOMAS HOSPITAL                         ","123 MAIN STREET                         ","929                                     ","FAIRHOPE                                ","AL                                      ","36533-                                  ","BALDWIN                                 ",,18039,,,,,,,130,47450,13755,30391,894.679992675781,,3073,1216,8753
"010101","010101",7/1/2010,"01-JUL-10",12/31/2010,"31-DEC-10","Reopened","CITIZENS BAPTIST MEDICAL CENTER         ","604 STONE AVENUE                        ",,"TALLADEGA                               ","AL                                      ","35161                                   ","TALLADEGA                               ",,,,831492,,,,,82,15088,1943,5343,246.320007324219,,521,696,1415
"010102","010102",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","JOHN PAUL JONES                         ","317 MCWILLIAMS AVENUE                   ","B                                       ","CAMDEN                                  ","AL                                      ","36726-1610                              ","WILCOX                                  ",,,,213417,,,,,30,10950,480,742,36,,151,23,244
"010103","010103",7/1/2010,"01-JUL-10",12/31/2010,"31-DEC-10","Reopened","BMC PRINCETON                           ","701 PRINCETON AVE SW                    ",,"BIRMINGHAM                              ","AL                                      ","35211                                   ","JEFFERSON                               ",,2637702,,2262854,,,1389077,271333,268,49380,13492,35198,1246.43005371094,,2412,945,6046
"010109","010109",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","PICKENS COUNTY MEDICAL CENTER           ","R.K. WILSON DRIVE                       ",,"CARROLLTON                              ","AL                                      ","35477                                   ","PICKENS                                 ",,,,394393,,,,,40,14600,2874,4551,198.630004882812,,713,202,1208
"010110","010110",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","BULLOCK COUNTY HOSPITAL                 ","102 CONECUH AVENUE                      ",,"UNION SPRINGS                           ","AL                                      ","36089-                                  ","BULLOCK                                 ",,,,275164,,,,,30,10950,2829,5812,81.8199996948242,,585,407,1395
"010112","010112",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","BRYAN W. WHITFIELD MEMORIAL HOSPITAL    ","105 HIGHWAY 80 EAST                     ",,"DEMOPOLIS                               ","AL                                      ","37832                                   ","MARENGO                                 ",,,,664910,,,,,99,36135,5317,12715,312.709991455078,,1439,1175,3699
"010113","010113",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","As Submitted","MOBILE INFIRMARY MEDICAL CENTER         ","FIVE MOBILE INFIRMARY CIRCLE            ","2144                                    ","MOBILE                                  ","AL                                      ","36652-                                  ","MOBILE                                  ",,1051725,,6944904,,,534369,96209,605,220825,52989,128764,2209.1298828125,,9677,3468,25532
"010114","010114",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","UAB MEDICAL WEST                        ","995 NINTH AVENUE  SOUTHWEST             ","847                                     ","BESSEMER                                ","AL                                      ","35023                                   ","JEFFERSON                               ",,,,1828020,,,,,189,69018,13073,38228,1049.09997558594,,2435,624,6967
"010120","010120",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","MONROE COUNTY HOSPITAL                  ","HIGHWAY 21                              ",,"MONROEVILLE                             ","AL                                      ","36461                                   ","MONROE                                  ",,,,400896,,,,,94,34310,2704,5944,181.389999389648,,788,413,1814
"010126","010126",1/16/2010,"16-JAN-10",12/31/2010,"31-DEC-10","Settled","TROY REGIONAL MEDICAL CENTER            ","130 HIGHWAY 231                         ",,"TROY                                    ","AL                                      ","36081                                   ","PIKE                                    ",,,,550712,,,,,97,33950,3042,7049,207.570007324219,,870,400,1971
"010128","010128",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","JACKSON MEDICAL CENTER                  ","220 HOSPITAL DRIVE                      ",,"JACKSON                                 ","AL                                      ","36545-                                  ","CLARKE                                  ",,,,171470,,,,,35,12775,1599,3583,98.620002746582,,382,506,1309
"010129","010129",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","As Submitted","NORTH BALDWIN INFIRMARY                 ","1815 HAND AVENUE                        ","1409                                    ","BAY MINETTE                             ","AL                                      ","36507-                                  ","BALDWIN                                 ",,,,280889,,,,,55,20075,1582,4493,154,,439,353,1438
"010137","010137",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","COOPER GREEN MERCY HOSPITAL             ","1515 6TH AVENUE SOUTH                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,107888,,547926,,,85616,44309,149,54385,1907,17534,604.849975585938,,281,837,3868
"010138","010138",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","HILL HOSPITAL OF SUMTER COUNTY          ","751 DERBY DRIVE                         ",,"YORK                                    ","AL                                      ","36925                                   ","SUMTER                                  ",,,,79172,,,,,33,12045,1150,2512,51.0900001525879,,214,146,652
"010139","010139",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Reopened","BROOKWOOD MEDICAL CENTER                ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,1448939,,,,,468,170820,31806,98561,1479.30004882812,,5679,1301,20362
"010144","010144",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Settled","SPRINGHILL MEMORIAL HOSPITAL            ","3719 DAUPHIN STREET                     ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,,,,,,198,72270,15442,44338,811.380004882812,,2659,343,8282
"010145","010145",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","NORTHPORT MEDICAL CENTER DCH            ","2700 HOSPITAL DRIVE                     ",,"NORTHPORT                               ","AL                                      ","35476-                                  ","TUSCALOOSA                              ",,,,2719757,,,,,111,40515,6905,26772,,,1439,2101,5425
"010146","010146",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","As Submitted","JACKSONVILLE MEDICAL CENTER             ","1701 PELHAM ROAD  SOUTH                 ",,"JACKSONVILLE                            ","AL                                      ","36265-                                  ","CALHOUN                                 ",,,,346739,,,,,59,21535,3522,8792,178.619995117188,,712,662,2035
"010148","010148",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","EVERGREEN MEDICAL CENTER                ","101 CRESTVIEW AVENUE                    ",,"EVERGREEN                               ","AL                                      ","36401-                                  ","CONECUH                                 ",,,,529955,,,,,44,16060,3086,5611,107,,1093,473,2151
"010150","010150",2/1/2010,"01-FEB-10",1/31/2011,"31-JAN-11","Settled","L. V. STABLER MEMORIAL HOSPITAL         ","L. V. STABLER DRIVE                     ",,"GREENVILLE                              ","AL                                      ","36037-3800                              ","BUTLER                                  ",,,,410568,,,,,44,16060,2929,5019,163,,810,215,1614
"010152","010152",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","As Submitted","INFIRMARY WEST                          ","5600 GIRBY ROAD                         ","0144                                    ","MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",,155602,,431815,,,195572,61326,124,45260,3128,8316,250.399993896484,,635,289,1906
"010157","010157",4/1/2010,"01-APR-10",6/30/2010,"30-JUN-10","As Submitted","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661-                                  ","COLBERT                                 ",,,,45168,,,,,122,11102,844,1351,152,,158,22,286
"010157","010157",7/1/2010,"01-JUL-10",3/31/2011,"31-MAR-11","Reopened","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661                                   ","COLBERT                                 ",,,,85503,,,,,122,33428,2848,4556,181.350006103516,,558,76,1000
"010158","010158",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Reopened","RUSSELLVILLE HOSPITAL                   ","15155 HWY 43                            ","1089                                    ","RUSSELLVILLE                            ","AL                                      ","35653                                   ","FRANKLIN                                ",,,,895479,,,,,92,33580,6606,13258,240.020004272461,,1300,1040,3291
"010167","010167",10/1/2009,"01-OCT-09",9/29/2010,"29-SEP-10","As Submitted","UAB HIGHLANDS                           ","1201 11TH AVENUE SOUTH                  ",,"BIRMINGHAM                              ","AL                                      ","35205                                   ","JEFFERSON                               ",,,,312460,,,,,73,26572,4773,12444,458.769989013672,,1197,316,3632
"010168","010168",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Settled","JACK HUGHSTON MEMORIAL HOSPITAL         ","4401 RIVER CHASE DRIVE                  ",,"PHENIX CITY                             ","AL                                      ","36867-                                  ","RUSSELL                                 ",,,,,,,,,66,24090,3897,7031,252.380004882812,,1185,112,2223
"010169","010169",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Amended","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,281585,,,,,49,17885,3944,6127,141.160003662109,,849,145,1488
"010170","010170",7/20/2010,"20-JUL-10",2/28/2011,"28-FEB-11","Settled","NOLAND HOSPITAL SHELBY                  ","1000 FIRST ST. NORTH  3RD FLOOR         ",,"ALABASTER                               ","AL                                      ","35007-                                  ","SHELBY                                  ",,,,,,,,,52,11648,1022,1685,19.1000003814697,,42,,66
"011300","011300",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","WASHINGTON COUNTY HOSPITAL              ","ST. STEPHENS AVENUE                     ","1299                                    ","CHATOM                                  ","AL                                      ","36518-                                  ","WASHINGTON                              ",,,,,,,,,15,5475,1603,1873,71,,156,26,235
"011302","011302",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,25,9125,2857,3403,75.75,,239,26,327
"012006","012006",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","Settled","INFIRMARY LTAC HOSPITAL                 ","5644 GIRBY ROAD                         ",,"MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",,,,,,,6391,1,191,69715,5990,8794,44.5499992370605,,233,2,355
"012010","012010",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","NOLAND HOSPITAL DOTHAN                  ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301-                                  ","HOUSTON                                 ",,,,,,,,,35,12775,6251,8304,57.2000007629395,,231,,303
"012011","012011",2/1/2010,"01-FEB-10",1/31/2011,"31-JAN-11","Settled w/Audit","NOLAND HOSPITAL ANNISTON                ","400 E. 10TH STREET 4TH FLOOR            ",,"ANNISTON                                ","AL                                      ","36207-4716                              ","CALHOUN                                 ",,,,,,,,,38,13870,6116,7098,47.7000007629395,,244,,286
"012012","012012",4/1/2010,"01-APR-10",3/31/2011,"31-MAR-11","Settled","NOLAND HOSPITAL TUSCALOOSA              ","809 UNIVERSITY BLVD E. 4TH FLOOR        ",,"TUSCALOOSA                              ","AL                                      ","35402-0284                              ","TUSCALOOSA                              ",,,,,,,,,27,9855,7058,8273,52.4000015258789,,255,,299
"013025","013025",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","HEALTHSOUTH LAKESHORE HOSPITAL          ","3800 RIDGEWAY DRIVE                     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,,,,,,100,36500,23615,32020,291.820007324219,,1623,25,2265
"013027","013027",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Settled","MERCY MEDICAL                           ","101 VILLA DRIVE                         ","1090                                    ","DAPHINE                                 ","AL                                      ","36526                                   ","BALDWIN                                 ",,,,,,,,,25,9125,3639,4643,109.110000610352,,279,,350
"013028","013028",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","REHAB HOSP OF MONTGOMERY                ","4465 NARROW LANE ROAD                   ",,"MONTGOMERY                              ","AL                                      ","36116-                                  ","MONTGOMERY                              ",,,,,,,,,70,28100,12920,18667,170.940002441406,,942,,1380
"013030","013030",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","HEALTHSOUTH REHAB DOTHAN                "," 1736 EAST MAIN STREET                  ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,39,14235,9639,13042,116.769996643066,,765,,1028
"013032","013032",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","As Submitted","GADSDEN REHABILITATION HOSPITAL         ","801 GOODYEAR AVENUE                     ",,"GADSDEN                                 ","AL                                      ","35903                                   ","ETOWAH                                  ",,,,,,,,,44,16060,11469,13815,124.150001525879,,767,,964
"013300","013300",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Settled","THE CHILDREN S HOSPITAL                 ","1600 7TH AVENUE SOUTH                   ",,"BIRMINGHAM                              ","AL                                      ","35233-                                  ","JEFFERSON                               ",,,,,,,44655,4915,290,106467,649,81057,3270.39990234375,20.7999992370605,104,6433,13904
"013301","013301",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Reopened","USA CHILDREN S AND WOMEN S HOSPITAL     ","1700 CENTER STREET                      ",,"MOBILE                                  ","AL                                      ","36604                                   ","MOBILE                                  ",,,,,,,27275,18153,271,98915,372,66258,836.059997558594,,95,7738,11021
"014005","014005",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","GREIL MEMORIAL PSYCHIATRIC HOSPITAL     ","2140 UPPER WETUMPLA ROAD                ",,"MONTGOMERY                              ","AL                                      ","36107-                                  ","MONTGOMERY                              ",,,,,,,,,83,30295,2345,29975,140,,59,,332
"014006","014006",1/1/2010,"01-JAN-10",12/31/2010,"31-DEC-10","Settled","MOUNTIAN VIEW HOSPITAL                  ","3001 SCENIC HIGHWAY                     ",,"GADSDEN                                 ","AL                                      ","35901                                   ","ETOWAH                                  ",,,,,,,,,68,24820,1468,16251,197,,156,701,1557
"014008","014008",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","SEARCY HOSPITAL                         ","COY SMITH HIGHWAY                       ","1090                                    ","MT VERNON                               ","AL                                      ","36560-                                  ","MOBILE                                  ",,,,,,,,,200,73000,7216,72738,494,,142,,699
"014009","014009",10/1/2009,"01-OCT-09",9/30/2010,"30-SEP-10","Settled","NORTH ALABAMA REGIONAL HOSPITAL         ","HIGHWAY 31                              ","2221                                    ","DECATUR                                 ","AL                                      ","35609-                                  ","MORGAN                                  ",,,,,,,,,77,28105,5275,27918,163,,183,,702
