"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"010021","010021",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","DALE MEDICAL CENTER                     ","126 HOSPITAL                            ",,"OZARK                                   ","AL                                      ","36360                                   ","DALE                                    ",,,,646429,,,,,77,28105,4557,8946,274.420013427734,,1118,801,2819
"010022","010022",4/1/2007,"01-APR-07",3/31/2008,"31-MAR-08","Settled","CHEROKEE MEDICAL CENTER                 ","100 NORTHWOOD DRIVE                     ",,"CENTRE                                  ","AL                                      ","35960                                   ","CHEROKEE                                ",,,,302775,,,,,45,16470,4095,5344,108.389999389648,,767,135,1383
"010023","010023",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled w/Audit","BAPTIST MEDICAL CENTER SOUTH            ","2105  EAST SOUTH BOULEVARD              ","11010                                   ","MONTGOMERY                              ","AL                                      ","36116-                                  ","MONTGOMERY                              ",,2487932,,12076506,,,729406,167782,349,127734,26328,92144,1737.0400390625,,5651,3868,19049
"010024","010024",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","JACKSON HOSPITAL AND CLINIC  INC        ","1725 PINE STREET                        ",,"MONTGOMERY                              ","AL                                      ","36106-                                  ","MONTGOMERY                              ",,,,4623774,,,,,255,93330,27719,66942,1248.5400390625,,5464,1976,13473
"010025","010025",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","GEORGE H. LANIER MEMORIAL HOSPITAL      ","4800 48TH STREET                        ",,"VALLEY                                  ","AL                                      ","36854                                   ","CHAMBERS                                ",,,,1497853,,,,,101,36865,9511,16153,,,1607,776,4075
"010027","010027",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","ELBA GENERAL HOSPITAL                   ","987 DRAYTON STREET                      ",,"ELBA                                    ","AL                                      ","35323                                   ","COFFEE                                  ",,,,204058,,,,,20,7320,1380,2322,113.339996337891,,548,230,1005
"010029","010029",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled w/Audit","EAST ALABAMA MEDICAL CENTER             ","2000 PEPPERELL PKWY                     ",,"OPELIKA                                 ","AL                                      ","36802-                                  ","LEE                                     ",,,,5221086,,,,,260,94900,34796,73777,2070,,6342,2173,15818
"010032","010032",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","WEDOWEE HOSPITAL                        ","301 NORTH MAIN STREET                   ","307                                     ","WEDOWEE                                 ","AL                                      ","36278                                   ","RANDOLPH                                ",,,,106448,,,,,34,12410,2840,4566,1117.08996582031,,549,149,1113
"010033","010033",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","UNIVERSITY OF ALABAMA HOSPITAL          ","619 SOUTH 19TH STREET                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,17589007,,20513943,,,7331708,782565,967,352955,66264,249945,6106,,10620,6276,38460
"010034","010034",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","COMMUNITY HOSPITAL  INC.                ","805 FRIENDSHIP DRIVE                    ","780700                                  ","TALLASSEE                               ","AL                                      ","36078-0707                              ","ELMORE                                  ",,,,399876,,,,,59,21535,4232,7794,176.350006103516,,920,310,2030
"010035","010035",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","CULLMAN REGIONAL MEDICAL CENTER         ","1912 ALABAMA HIGHWAY 157                ",,"CULLMAN                                 ","AL                                      ","35056                                   ","CULMAN                                  ",,,,2033267,,,,,115,41975,15427,29764,813.159973144531,,3422,1739,8256
"010036","010036",4/1/2007,"01-APR-07",3/31/2008,"31-MAR-08","Reopened","ANDALUSIA REGIONAL HOSPITAL             ","849 THREE NOTCH STREET                  ",,"ANDALUSIA                               ","AL                                      ","36420                                   ","COVINGTON                               ",,,,1712982,,,,,88,32208,8193,14157,226.369995117188,,2027,941,3214
"010038","010038",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","STRINGFELLOW MEMORIAL HOSPITAL          ","301 EAST 18TH STREET                    ","P.O. BOX                                ","ANNISTON                                ","AL                                      ","36207                                   ","CALHOUN                                 ",,,,903125,,,,,125,45750,10852,19137,337.790008544922,,2329,510,4648
"010039","010039",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled w/Audit","HUNTSVILLE HOSPITAL                     ","101 SIVLEY ROAD                         ",,"HUNTSVILLE                              ","AL                                      ","35801                                   ","MADISON                                 ",,2989370,,13743346,,,1000383,211421,794,290604,91757,223844,4564.0498046875,,16138,7029,46408
"010040","010040",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled w/Audit","GADSDEN REGIONAL MEDICAL CENTER         ","1007 GOODYEAR AVENUE                    ",,"GADSDEN                                 ","AL                                      ","35999-                                  ","ETOWAH                                  ",,,,3664238,,,,,233,85045,32406,60301,888.789978027344,,5122,1625,10663
"010043","010043",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","CHILTON MEDICAL CENTER                  ","1010 LAY DAM ROAD                       ",,"CLANTON                                 ","AL                                      ","35045                                   ","CHILTON                                 ",,,,135154,,,,,27,9882,1289,2389,120.300003051758,,280,76,657
"010044","010044",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","MARION REGIONAL MEDICAL CENTER          ","1256 MILITARY ST SOUTH                  ",,"HAMILTON                                ","AL                                      ","35570                                   ","MARION                                  ",,,,79180,,,,,36,13140,2493,3620,137.979995727539,,570,96,955
"010045","010045",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","FAYETTE MEDICAL CENTER DCH              ","1653 TEMPLE AVENUE NORTH                ",,"FAYETTE                                 ","AL                                      ","35555-                                  ","FAYETTE                                 ",,,,366885,,,,,42,15330,4492,6840,222.130004882812,,975,157,1630
"010046","010046",1/23/2007,"23-JAN-07",6/30/2007,"30-JUN-07","Settled","RIVERVIEW REG L MEDICAL CENTER          ","600 SOUTH THIRD STREET                  ",,"GADSDEN                                 ","AL                                      ","35901                                   ","ETOWAH                                  ",,,,611667,,,,,281,44679,12232,18504,428.459991455078,,2037,194,3390
"010046","010046",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","RIVERVIEW REGIONAL MEDICAL CENTER       ","600 SOUTH THIRD STREET                  ",,"GADSDEN                                 ","AL                                      ","35901                                   ","ETOWAH                                  ",,,,1950802,,,,,256,93696,28247,44435,1945.2900390625,,4602,556,7976
"010047","010047",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled","GEORGIANA HOSPITAL                      ","515 MIRANDA STREET                      ",,"GEORGIANA                               ","AL                                      ","36033                                   ","BUTLER                                  ",,,,399774,,,,,22,8030,2974,6033,90.8000030517578,,964,218,1773
"010049","010049",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled","MEDICAL CENTER ENTERPRISE               ","D-1 NORTH EDWARDS STREET                ",,"ENTERPRISE                              ","AL                                      ","36330                                   ","COFFEE                                  ",,,,986481,,,,,131,47815,7546,16930,351.239990234375,,1765,933,4671
"010050","010050",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","ST. VINCENT S BLOUNT                    ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121                                   ","BLOUNT                                  ",,,,238707,,,,,40,14640,3584,6467,145.220001220703,,755,143,1572
"010051","010051",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","GREENE COUNTY HOSPITAL                  ","509 WILSON AVENUE                       ",,"EUTAW                                   ","AL                                      ","35462                                   ","GREENE                                  ",,,,137897,,,,,24,8760,958,1477,68.4899978637695,,288,128,493
"010052","010052",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled","LAKE MARTIN COMMUNITY HOSPITAL          ","1231 SOUTH STREET                       ",,"DADEVILLE                               ","AL                                      ","36853-                                  ","TALLAPOOSA                              ",,,,334242,,,,,46,16790,2381,4235,72.5899963378906,,798,250,1392
"010054","010054",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","PARKWAY MEDICAL CENTER                  ","1874 BELTLINE RD. SW                    ",,"DECATUR                                 ","AL                                      ","35601                                   ","MORGAN                                  ",,,,1054527,,,,,109,39894,6021,13800,286.850006103516,,1544,701,4150
"010055","010055",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","FLOWERS HOSPITAL                        ","4370 WEST MAIN STREET                   ","6907                                    ","DOTHAN                                  ","AL                                      ","36302-                                  ","HOUSTON                                 ",,,,2103943,,,,,235,86010,27365,53701,1081,,5472,1116,11925
"010056","010056",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","ST VINCENT S HOSPITAL                   ","810 ST VINCENT S DRIVE                  ",,"BIRMINGHAM                              ","AL                                      ","35205                                   ","JEFFERSON                               ",,67771,,,,,6949,1580,414,151524,36438,110728,1743.64001464844,,6786,321,21418
"010058","010058",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","BIBB MEDICAL CENTER                     ","165 PIERSON AVENUE                      ",,"CENTREVILLE                             ","AL                                      ","35042                                   ","BIBB                                    ",,,,76967,,,,,25,9125,1242,1917,105.809997558594,,184,45,358
"010059","010059",3/1/2007,"01-MAR-07",2/29/2008,"29-FEB-08","Settled","LAWRENCE MEDICAL CENTER                 ","202 HOSPITAL STREET                     ",,"MOULTON                                 ","AL                                      ","35650-                                  ","LAWRENCE                                ",,,,580390,,,,,37,13542,5276,8255,139.940002441406,,1219,170,2160
"010061","010061",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","HIGHLANDS MEDICAL CENTER                ","380 WOODS COVE ROAD                     ","1050                                    ","SCOTTSBORO                              ","AL                                      ","35768-                                  ","JACKSON                                 ",,,,1336061,,,,,170,62050,12234,20480,427.450012207031,,2716,1231,5174
"010062","010062",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","WIREGRASS MEDICAL CENTER                ","1200 WEST MAPLE STREET                  ",,"GENEVA                                  ","AL                                      ","36340                                   ","GENEVA                                  ",,,,448313,,,,,73,26645,5653,8993,215.970001220703,,1140,285,2129
"010064","010064",11/14/2006,"14-NOV-06",12/31/2006,"31-DEC-06","Reopened","PHYSICIANS-CARRAWAY MEDICAL CENTER      ","1600 CARRAWAY BOULEVARD                 ",,"BIRMINGHAM                              ","AL                                      ","35234                                   ","JEFFERSON                               ",,495285,,145526,,,251142,29258,185,8695,2056,4352,767.580017089844,,373,266,639
"010064","010064",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled w/Audit","PHYSICIANS-CARRAWAY MEDICAL CENTER      ","1600 CARRAWAY BOULEVARD                 ",,"BIRMINGHAM                              ","AL                                      ","35234                                   ","JEFFERSON                               ",,3263902,,897089,,,1476744,235874,178,64970,14694,33301,810.320007324219,,2866,457,7354
"010065","010065",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled","RUSSELL MEDICAL CENTER                  ","POST OFFICE BOX                         ","939                                     ","ALEXANDER CITY                          ","AL                                      ","35010                                   ","TALLAPOOSA                              ",,,,1354240,,,,,75,27375,5927,13057,445.010009765625,,1451,859,3811
"010066","010066",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","FLORALA MEMORIAL HOSPITAL               ","515 EAST 5TH AVENUE                     ","189                                     ","FLORALA                                 ","AL                                      ","36442-                                  ","COVINGTON                               ",,,,45940,,,,,22,8030,1219,1427,34.4300003051758,,425,31,491
"010069","010069",1/1/2007,"01-JAN-07",9/30/2007,"30-SEP-07","Settled","MEDICAL CENTER BARBOUR                  ","820 WEST WASHINGTON STREET              ",,"EUFAULA                                 ","AL                                      ","36026-                                  ","BARBOUR                                 ",,,,166513,,,,,29,7917,2036,3074,89,,527,51,985
"010073","010073",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Reopened","CLAY COUNTY HOSPITAL                    ","544 EAST AVE                            ",,"ASHLAND                                 ","AL                                      ","36251-                                  ","CLAY                                    ",,,,296535,,,,,46,16790,5903,7462,211.169998168945,,1037,117,1646
"010078","010078",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","NORTHEAST ALABAMA REGIONAL MED CTR      ","400 EAST TENTH STREET                   ","2208                                    ","ANNISTON                                ","AL                                      ","36202                                   ","CALHOUN                                 ",,914099,,5125542,,,288073,67112,241,88206,34642,67017,1237.40002441406,,6050,2625,13843
"010079","010079",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled w/Audit","ATHENS LIMESTONE                        ","ATHENS LIMESTONE HOSPITAL               ","999                                     ","ATHENS                                  ","AL                                      ","35611                                   ","LIMESTONE                               ",,,,1575943,,,,,101,36865,8520,14680,424,,2062,991,4443
"010083","010083",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","SOUTH BALDWIN REGIONAL MEDICAL CENTE    ","1613 NORTH MCKENZIE                     ",,"FOLEY                                   ","AL                                      ","36535                                   ","BALDWIN                                 ",,,,1047319,,,,,106,38570,13116,25952,526.849975585938,,2846,990,6239
"010085","010085",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","DECATUR GENERAL                         ","7TH STREET S.E.                         ","2239                                    ","DECATUR                                 ","AL                                      ","35609-                                  ","MORGAN                                  ",,,,2456088,,,,,178,64970,20964,43876,925.299987792969,,4311,2488,10154
"010086","010086",5/1/2007,"01-MAY-07",4/30/2008,"30-APR-08","Settled","NORTHWEST MEDICAL CENTER                ","HIGHWAY 78 WEST                         ",,"WINFIELD                                ","AL                                      ","35594-                                  ","MARION                                  ",,,,503249,,,,,61,22326,5409,9047,210.75,,1265,382,2397
"010087","010087",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled w/Audit","UNIV OF SOUTH ALABAMA MEDICAL CENTER    ","2451 FILLINGIM STREET                   ",,"MOBILE                                  ","AL                                      ","36617                                   ","MOBILE                                  ",,5158677,,2770135,,,2125523,344886,128,46720,8193,39888,1096.61999511719,,1205,957,6311
"010089","010089",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","WALKER - BAPTIST MEDICAL CENTER         ","3400 HIGHWAY 78 EAST                    ","3547                                    ","JASPER                                  ","AL                                      ","35502                                   ","WALKER                                  ",,,,2227361,,,,,139,50874,11879,25498,462.589996337891,,3138,1765,7101
"010090","010090",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","PROVIDENCE HOSPITAL                     ","6801 AIRPORT BLVD                       ",,"MOBILE                                  ","AL                                      ","36608-                                  ","MOBILE                                  ",,,,1938822,,,,,349,127734,31225,80971,1579,,5201,1707,15122
"010091","010091",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","GROVE HILL MEMORIAL HOSPITAL            ","295 SOUTH JACKSON STREET                ","935                                     ","GROVE HILL                              ","AL                                      ","36451-                                  ","CLARKE                                  ",,,,178072,,,,,24,8784,1255,3408,78.9400024414062,,406,426,1194
"010092","010092",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Reopened","DCH REGIONAL MEDICAL CENTER             ","809 UNIVERSITY BLVD EAST                ",,"TUSCALOOSA                              ","AL                                      ","35401-                                  ","TUSCALOOSA                              ",,2970477,,11646810,,,894403,178410,459,167535,67952,135117,3000,,12682,5489,28766
"010095","010095",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","HALE COUNTY HOSPITAL                    ","508 GREENE STREET                       ",,"GREENSBORO                              ","AL                                      ","36744                                   ","HALE                                    ",,,,144289,,,,,28,10220,1024,1811,97.0100021362305,,344,155,634
"010097","010097",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled","ELMORE COMMUNITY HOSPITAL               ","500 HOSPITAL DRIVE                      ","130                                     ","WETUMPKA                                ","AL                                      ","36092-                                  ","ELMORE                                  ",,,,353322,,,,,69,25185,3232,5073,113.959999084473,,936,195,1618
"010099","010099",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Reopened","D.W. MCMILLAN MEMORIAL HOSPITAL         ","1301 BELLEVILLE AVENUE                  ","RAWER 908                               ","BREWTON                                 ","AL                                      ","36427                                   ","ESCAMBIA                                ",,,,658907,,,,,64,23360,5634,10951,264.760009765625,,1369,741,2903
"010100","010100",4/1/2007,"01-APR-07",3/31/2008,"31-MAR-08","Settled w/Audit","THOMAS HOSPITAL                         ","123 MAIN STREET                         ","929                                     ","FAIRHOPE                                ","AL                                      ","36533-                                  ","BALDWIN                                 ",,28171,,,,,,,129,47244,16502,35711,938.840026855469,,3493,1104,9147
"010101","010101",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","CITIZENS BAPTIST MEDICAL CENTER         ","604 STONE AVENUE                        ",,"TALLADEGA                               ","AL                                      ","35161                                   ","TALLADEGA                               ",,,,1841678,,,,,82,30012,4675,13649,310.910003662109,,1188,1960,4232
"010102","010102",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","JOHN PAUL JONES HOSPITAL                ","317 MCWILLIAMS AVENUE                   ","B                                       ","CAMDEN                                  ","AL                                      ","36726-1610                              ","WILCOX                                  ",,,,73149,,,,,30,10950,489,856,41.0800018310547,,164,32,281
"010103","010103",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled w/Audit","BMC PRINCETON                           ","701 PRINCETON AVE SW                    ",,"BIRMINGHAM                              ","AL                                      ","35211                                   ","JEFFERSON                               ",,4380926,,3148992,,,2166493,355861,271,99276,28732,72280,1195.44995117188,,5275,1410,12822
"010104","010104",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled w/Audit","TRINITY MEDICAL CENTER                  ","800 MONTCLAIR ROAD                      ",,"BIRMINGHAM                              ","AL                                      ","35213-                                  ","JEFFERSON                               ",,3076051,,2327226,,,1665366,262340,307,112362,29212,67643,1348.05004882812,,5163,500,14032
"010108","010108",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","PRATTVILLE BAPTIST HOSPITAL             ","124 SOUTH MEMORIAL DRIVE                ",,"PRATTVILLE                              ","AL                                      ","36067-                                  ","AUTAUGA                                 ",,,,131036,,,,,50,18300,3957,7611,244.320007324219,,962,165,2160
"010109","010109",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Reopened","PICKENS COUNTY MEDICAL CENTER           ","R.K. WILSON DRIVE                       ",,"CARROLLTON                              ","AL                                      ","35477                                   ","PICKENS                                 ",,,,410786,,,,,40,14600,3595,5542,206.440002441406,,865,255,1494
"010110","010110",1/1/2007,"01-JAN-07",12/31/2007,"31-DEC-07","Settled","BULLOCK COUNTY HOSPITAL                 ","102 CONECUH AVE                         ",,"UNION SPRINGS                           ","AL                                      ","36089-                                  ","BULLOCK                                 ",,,,219079,,,,,30,10950,2728,4827,78.3199996948242,,608,382,1330
"010112","010112",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","BRYAN W. WHITFIELD MEMORIAL HOSPITAL    ","105 HIGHWAY 80 EAST                     ",,"DEMOPOLIS                               ","AL                                      ","37832                                   ","MARENGO                                 ",,,,707506,,,,,99,36135,5937,11355,325.660003662109,,1498,1223,3906
"010113","010113",4/1/2007,"01-APR-07",3/31/2008,"31-MAR-08","Settled w/Audit","MOBILE INFIRMARY MEDICAL CENTER         ","FIVE MOBILE INFIRMARY CIRCLE            ","2144                                    ","MOBILE                                  ","AL                                      ","36652-                                  ","MOBILE                                  ",,505279,,7522997,,,226531,35290,605,221430,57431,126870,2454.3798828125,,11061,3465,26545
"010114","010114",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","UAB MEDICAL WEST                        ","995 NINTH AVENUE  SOUTHWEST             ","847                                     ","BESSEMER                                ","AL                                      ","35023                                   ","JEFFERSON                               ",,,,1699743,,,,,182,64462,17679,45819,1033.61999511719,,2907,1367,5176
"010118","010118",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","VAUGHAN REGIONAL MEDICAL CTR            ","1015 MEDICAL CENTER PARKWAY             ",,"SELMA                                   ","AL                                      ","36701-                                  ","DALLAS                                  ",,751990,,5843225,,,364668,117184,149,54534,13880,32513,495.399993896484,,3082,3432,9111
"010120","010120",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","Settled","MONROE COUNTY HOSPITAL                  ","HIGHWAY 21                              ",,"MONROEVILLE                             ","AL                                      ","36461                                   ","MONROE                                  ",,,,612441,,,,,94,34310,4689,8889,208.490005493164,,1251,413,2651
"010125","010125",5/1/2007,"01-MAY-07",4/30/2008,"30-APR-08","Settled","LAKELAND COMMUNITY HOSPITAL             ","HIGHWAY 195 EAST                        ","780                                     ","HALEYVILLE                              ","AL                                      ","35565-                                  ","WINSTON                                 ",,,,707572,,,,,47,17202,5817,8139,135.259994506836,,1353,347,2323
"010126","010126",4/1/2007,"01-APR-07",3/31/2008,"31-MAR-08","Reopened","TROY REGIONAL MEDICAL CENTER            ","130 HIGHWAY 231                         ",,"TROY                                    ","AL                                      ","36081                                   ","PIKE                                    ",,,,388049,,,,,97,35502,2427,6410,166.399993896484,,677,579,1923
"010128","010128",1/1/2007,"01-JAN-07",1/31/2007,"31-JAN-07","Settled","JACKSON MEDICAL CENTER                  ","220 HOSPITAL DRIVE                      ",,"JACKSON                                 ","AL                                      ","36545                                   ","CLARKE                                  ",,,,22873,,,,,35,1085,206,476,82.2099990844727,,56,48,164
"010128","010128",2/1/2007,"01-FEB-07",12/31/2007,"31-DEC-07","Settled","JACKSON MEDICAL CENTER                  ","220 HOSPITAL DRIVE                      ",,"JACKSON                                 ","AL                                      ","36545                                   ","CLARKE                                  ",,,,223338,,,,,35,11690,1625,4053,84.0299987792969,,520,538,1794
"010129","010129",4/1/2007,"01-APR-07",3/31/2008,"31-MAR-08","Settled","NORTH BALDWIN INFIRMARY                 ","1815 HAND AVENUE                        ","1409                                    ","BAY MINETTE                             ","AL                                      ","36507-                                  ","BALDWIN                                 ",,,,340684,,,,,55,20130,2231,6900,173,,626,501,1996
"010130","010130",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Reopened","ST. VINCENT S ST. CLAIR                 ","2805 DR. JOHN HAYNES DRIVES             ",,"PELL CITY                               ","AL                                      ","35215                                   ","ST. CLAIR                               ",,,,230477,,,,,82,30012,3052,7103,171.669998168945,,601,217,1665
"010131","010131",7/1/2007,"01-JUL-07",6/30/2008,"30-JUN-08","Settled","CRESTWOOD MEDICAL CENTER                ","ONE HOSPITAL DRIVE                      ",,"HUNTSVILLE                              ","AL                                      ","35801-                                  ","MADISON                                 ",,,,,,,,,150,54900,18688,40049,786.72998046875,,4092,557,9423
"010137","010137",10/1/2006,"01-OCT-06",9/30/2007,"30-SEP-07","As Submitted","COOPER GREEN MERCY HOSPITAL             ","1515 SIXTH AVENUE SOUTH                 ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,86229,,623207,,,139658,55867,149,54385,2202,21838,619.25,,600,575,4646
