"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"010019","010019",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","HELEN KELLER HOSPITAL                   ","1300 SOUTH MONTGOMERY AVENUE            ","610                                     ","SHEFFIELD                               ","AL                                      ","35660                                   ","COLBERT                                 ",,,,1503744,,,,,185,67525,16520,28885,566.75,,3222,1322,7553
"010021","010021",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","DALE MEDICAL CENTER                     ","100 HOSPITAL AVENUE                     ",,"OZARK                                   ","AL                                      ","36360                                   ","DALE                                    ",,,,254014,,,,,79,32485,4439,9101,291.059997558594,,1145,802,2967
"010022","010022",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","BAPTIST MEDICAL CENTER - CHEROKEE       ","100 NORTHWOOD DRIVE                     ",,"CENTRE                                  ","AL                                      ","35960                                   ","CHEROKEE                                ",,,,180240,,,,,45,16425,4486,5742,87.5800018310547,,877,128,1316
"010023","010023",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","BAPTIST MEDICAL CENTER SOUTH            ","2105  EAST SOUTH BOULEVARD              ","11010                                   ","MONTGOMERY                              ","AL                                      ","36116                                   ","MONTGOMERY                              ",,2451413,,9993881,,,745316,113632,355,152256,33841,85881,1434.5,,7163,4117,21084
"010024","010024",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","JACKSON HOSPITAL AND CLINIC             ","1725 PINE STREET                        ",,"MONTGOMERY                              ","AL                                      ","36106                                   ","MONTGOMERY                              ",,,,6028769,,,,,255,93075,30718,56986,1126,,6047,1030,14499
"010025","010025",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","GEORGE H. LANIER MEMORIAL HOSPITAL      ","4800 48TH STREET                        ",,"VALLEY                                  ","AL                                      ","36854                                   ","CHAMBERS                                ",,,,684745,,,,,101,36865,10190,17642,305.459991455078,,2148,1140,4934
"010027","010027",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","ELBA GENERAL HOSPITAL                   ","987 DRAYTON STREET                      ",,"ELBA                                    ","AL                                      ","36233                                   ","COFFEE                                  ",,,,122135,,,,,20,7320,1677,3140,93.3399963378906,,635,325,1352
"010029","010029",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled w/Audit","EAST ALABAMA MEDICAL CENTER             ","2000 PEPPERELL PKWY                     ",,"OPELIKA                                 ","AL                                      ","36802                                   ","LEE                                     ",,,,5867561,,,,,248,90520,36003,70967,1714.60998535156,,6807,1968,15089
"010032","010032",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","WEDOWEE HOSPITAL                        ","301 NORTH MAIN STREET                   ","307                                     ","WEDOWEE                                 ","AL                                      ","36278                                   ","RANDOLPH                                ",,,,57470,,,,,34,12410,998,1478,50.0699996948242,,370,55,613
"010033","010033",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","UNIVERSITY OF ALABAMA HOSPITAL          ","619 SOUTH 19TH STREET                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,16360939,,18097200,,,5451460,354024,843,306163,61808,213453,5237,,10601,6276,36790
"010034","010034",7/1/2003,"01-JUL-03",9/30/2003,"30-SEP-03","Settled","COMMUNITY HOSPITAL  INC.                ","805 FRIENDSHIP DRIVE                    ","780700                                  ","TALLASSEE                               ","AL                                      ","36078-0707                              ","ELMORE                                  ",,,,52924,,,,,69,6348,1407,2239,200.990005493164,,297,156,609
"010035","010035",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","CULLMAN REGIONAL MEDICAL CENTER         ","1912 ALABAMA HIGHWAY 157                ",,"CULLMAN                                 ","AL                                      ","35056                                   ","CULMAN                                  ",,,,1288749,,,,,115,45990,16793,30864,744.070007324219,,3912,1166,8453
"010036","010036",4/1/2003,"01-APR-03",3/31/2004,"31-MAR-04","Settled w/Audit","ANDALUSIA REGIONAL HOSPITAL             ","849 THREE NOTCH STREET                  ",,"ANDALUSIA                               ","AL                                      ","36420                                   ","COVINGTON                               ",,,,543230,,,,,101,36966,9530,15699,215.940002441406,,2331,890,4726
"010038","010038",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","STRINGFELLOW MEMORIAL HOSPITAL          ","301 EAST 18TH STREET                    ",,"ANNISTON                                ","AL                                      ","36207                                   ","CALHOUN                                 ",,,,733177,,,,,125,45625,14009,22716,326.299987792969,,2902,531,5745
"010039","010039",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled w/Audit","HUNTSVILLE HOSPITAL                     ","101 SIVLEY ROAD                         ",,"HUNTSVILLE                              ","AL                                      ","35801                                   ","MADISON                                 ",,2270301,,7713978,,,940153,168855,705,272670,94979,201516,4012.28002929688,,15898,4492,40240
"010040","010040",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Reopened","GADSDEN REGIONAL MEDICAL CENTER         ","1007 GOODYEAR AVENUE                    ",,"GADSDEN                                 ","AL                                      ","35999                                   ","ETOWAH                                  ",,,,2807002,,,,,244,89060,36766,61354,841.359985351562,,5729,1428,12513
"010043","010043",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","CHILTON MEDICAL CENTER                  ","1010 LAY DAM ROAD                       ",,"CLANTON                                 ","AL                                      ","35045                                   ","CHILTON                                 ",,,,107994,,,,,60,21960,2014,2721,99.3000030517578,,444,56,721
"010044","010044",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","As Submitted","MARION REGIONAL MEDICAL CENTER          ","1256 MILITARY STREET SOUTH              ",,"HAMILTON                                ","AL                                      ","35570                                   ","MARION                                  ",,,,148806,,,,,32,11680,3863,5335,150.789993286133,,798,132,1323
"010045","010045",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","FAYETTE MEDICAL CENTER DCH              ","1653 TEMPLE AVENUE NORTH                ",,"FAYETTE                                 ","AL                                      ","35555                                   ","FAYETTE                                 ",,,,216505,,,,,42,15330,5418,7970,358.029998779297,,1075,172,1875
"010046","010046",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","RIVERVIEW REG L MEDICAL CENTER          ","600 SOUTH THIRD STREET                  ",,"GADSDEN                                 ","AL                                      ","35901                                   ","ETOWAH                                  ",,,,2228948,,,,,281,102846,32825,46317,764.469970703125,,5347,680,8562
"010047","010047",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Settled w/Audit","GEORGIANA HOSPITAL                      ","515 MIRANDA STREET                      ",,"GEORGIANA                               ","AL                                      ","36033                                   ","BUTLER                                  ",,,,178093,,,,,22,8030,3493,5283,1,61.2000007629395,1064,246,1804
"010049","010049",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Settled","MEDICAL CENTER ENTERPRISE               ","400 NORTH EDWARDS STREET                ",,"ENTERPRISE                              ","AL                                      ","36330                                   ","COFFEE                                  ",,,,384491,,,,,131,47815,8545,19255,364.470001220703,,1908,972,5084
"010050","010050",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","MEDICAL CENTER BLOUNT                   ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121                                   ","BLOUNT                                  ",,,,230880,,,,,40,14640,4905,7238,153.25,,989,109,1712
"010051","010051",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","GREENE COUNTY HOSPITAL                  ","509 WILSON AVENUE                       ",,"EUTAW                                   ","AL                                      ","35462                                   ","GREENE                                  ",,,,32896,,,,,24,8760,951,1425,66.6699981689453,,208,95,349
"010052","010052",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Settled","LAKE MARTIN COMMUNITY HOSPITAL          ","1231 SOUTH STREET                       ",,"DADEVILLE                               ","AL                                      ","36853                                   ","TALLAPOOSA                              ",,,,144203,,,,,20,7300,2424,3715,67.3600006103516,,903,245,1559
"010053","010053",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,167834,,,,,51,18615,3881,6080,156.759994506836,,871,153,1628
"010054","010054",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled w/Audit","PARKWAY MEDICAL CENTER                  ","1874 BELTLINE ROAD                      ","2211                                    ","DECATUR                                 ","AL                                      ","35601                                   ","MORGAN                                  ",,,,925510,,,,,109,39894,5291,10632,242.119995117188,,1369,452,3217
"010055","010055",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","FLOWERS HOSPITAL                        ","4370 WEST MAIN STREET                   ","6907                                    ","DOTHAN                                  ","AL                                      ","36302                                   ","HOUSTON                                 ",,,,1753568,,,,,235,93330,33885,61540,1102.84997558594,,6283,688,13474
"010056","010056",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled w/Audit","ST. VINCENT S HOSPITAL                  ","810 ST. VINCENT S DRIVE                 ",,"BIRMINGHAM                              ","AL                                      ","35205                                   ","JEFFERSON                               ",,66068,,,,,19973,5480,325,118625,34682,86859,1693.21997070312,,6324,296,20292
"010058","010058",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","BIBB MEDICAL CENTER                     ","165 PIERSON AVENUE                      ",,"CENTREVILLE                             ","AL                                      ","35042                                   ","BIBB                                    ",,,,45898,,,,,25,9125,1468,1912,96.0999984741211,,285,50,585
"010059","010059",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","LAWRENCE - BAPTIST MEDICAL CENTER       ","202 HOSPITAL STREET                     ","39                                      ","MOULTON                                 ","AL                                      ","35650                                   ","LAWRENCE                                ",,,,202468,,,,,37,13505,3821,5787,125.519996643066,,959,135,1657
"010061","010061",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","JACKSON COUNTY HOSPITAL                 ","380 WOODS COVE ROAS                     ","1050                                    ","SCOTTSBORO                              ","AL                                      ","35768                                   ","JACKSON                                 ",,,,709461,,,,,170,62050,9358,15826,387.179992675781,,2049,781,4404
"010062","010062",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","WIREGRASS HOSPITAL                      ","1200 WEST MAPLE STREET                  ",,"GENEVA                                  ","AL                                      ","36340-                                  ",,,,,238617,,,,,83,30295,5948,9204,189.990005493164,,1205,269,2296
"010064","010064",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","CARRAWAY METHODIST MEDICAL CENTER       ","1600 CARRAWAY BOULEVARD                 ",,"BIRMINGHAM                              ","AL                                      ","35234-                                  ","JEFFERSON                               ",,2357953,,1707225,,,1694707,186117,246,102435,21708,42718,765,,3671,993,7031
"010065","010065",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Reopened","RUSSELL MEDICAL CENTER                  ",,"939                                     ","ALEXANDER CITY                          ","AL                                      ","35010                                   ",,,,,438376,,,,,75,29565,7252,14555,415.929992675781,,1771,771,4330
"010066","010066",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","FLORALA MEMORIAL HOSPITAL               ","515 EAST 5TH AVENUE                     ","189                                     ","FLORALA                                 ","AL                                      ","36442-                                  ","COVINGTON                               ",,,,95098,,,,,22,8030,1389,1689,42.2999992370605,,470,96,610
"010068","010068",10/1/2002,"01-OCT-02",10/16/2003,"16-OCT-03","As Submitted","HEALTHSOUTH METRO WEST                  ","701 RICHARD M. SCRUSHY PKWY             ",,"FAIRFIELD                               ","AL                                      ","35064                                   ","JEFFERSON                               ",,,,205171,,,,,294,112014,8102,15324,432.529998779297,,1364,231,2925
"010069","010069",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","LAKEVIEW COMMUNITY HOSPITAL             ","820 WEST WASHINGTON ST                  ",,"EUFAULA                                 ","AL                                      ","36026                                   ","BARBOUR                                 ",,,,204330,,,,,74,27010,4693,6816,149.539993286133,,1090,167,1892
"010072","010072",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","COOSA VALLEY BAPTIST MEDICAL CENTER     ","314 WEST HICKORY STREET                 ",,"SYLACAUGA                               ","AL                                      ","35150                                   ","TALLADEGA                               ",,,,1977624,,,,,101,45990,10887,19565,337.149993896484,,2721,1084,5818
"010073","010073",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","CLAY COUNTY HOSPITAL                    ","544 EAST AVE                            ",,"ASHLAND                                 ","AL                                      ","36251-                                  ","CLAY                                    ",,,,166247,,,,,46,16790,5187,7474,209.970001220703,,994,207,1908
"010078","010078",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","NORTHEAST ALABAMA REGIONAL MED CTR      ","400 EAST TENTH STREET                   ","2208                                    ","ANNISTON                                ","AL                                      ","36202                                   ","CALHOUN                                 ",,885663,,3538567,,,312110,80055,219,79933,35165,71319,1263.69995117188,,6302,2638,15570
"010079","010079",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","ATHENS-LIMESTONE HOSPITAL               ","700 WEST MARKET STREET                  ","999                                     ","ATHENS                                  ","AL                                      ","35611                                   ",,,,,1339269,,,,,101,36865,9082,15343,443,,2094,678,4469
"010083","010083",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled w/Audit","SO. BALDWIN REGIONAL MEDICAL CENTER     ","1613 NORTH MCKENZIE STREET              ",,"FOLEY                                   ","AL                                      ","36535                                   ","BALDWIN                                 ",,,,483845,,,,,82,29930,14063,22324,417.220001220703,,2817,579,5193
"010084","010084",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","As Submitted","HEALTHSOUTH MEDICAL CENTER              ","1201 11TH AVE SOUTH                     ",,"BIRMINGHAM                              ","AL                                      ","35205                                   ","JEFFERSON                               ",,,,,,,,,199,72635,15812,30642,744.570007324219,,2514,108,7369
"010085","010085",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","DECATUR GENERAL                         ","7TH STREET S.E.                         ","2239                                    ","DECATUR                                 ","AL                                      ","35609                                   ","MORGAN                                  ",,,,1791925,,,,,170,74539,20442,42790,890.429992675781,,3970,1560,10310
"010086","010086",12/1/2002,"01-DEC-02",4/30/2003,"30-APR-03","Settled","NORTHWEST MEDICAL CENTER                ","HIGHWAY 78 WEST                         ","130                                     ","WINFIELD                                ","AL                                      ","35594                                   ","MARION                                  ",,,,105182,,,,,56,9060,2392,5070,291.700012207031,,556,347,1521
"010086","010086",5/1/2003,"01-MAY-03",4/30/2004,"30-APR-04","Settled","NORTHWEST MEDICAL CENTER                ","HIGHWAY 78 WEST                         ","130                                     ","WINFIELD                                ","AL                                      ","35594                                   ","MARION                                  ",,,,309608,,,,,56,22326,5580,10219,267,,1394,511,2839
"010087","010087",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled w/Audit","UNIV OF SOUTH ALABAMA MEDICAL CENTER    ","2451 FILLINGIM STREET                   ",,"MOBILE                                  ","AL                                      ","36617                                   ",,,2701893,,2428230,,,2015628,282418,180,65700,8989,37566,1228.27001953125,,1299,917,5706
"010089","010089",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","WALKER - BAPTIST MEDICAL CENTER         ","3400 HWY 78 EAST                        ","3547                                    ","JASPER                                  ","AL                                      ","35502                                   ","WALKER                                  ",,,,514836,1714112,,,,138,50370,16535,31120,530.75,,4065,1285,8757
"010090","010090",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled w/Audit","PROVIDENCE HOSPITAL                     ","6801 AIRPORT BLVD                       ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,1618481,,,,,349,127734,37818,81708,1472.7099609375,,6414,1785,16541
"010091","010091",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled","GROVE HILL MEMORIAL HOSPITAL            ","295 SOUTH JACKSON STREET                ","935                                     ","GROVE HILL                              ","AL                                      ","36451-                                  ","CLARKE                                  ",,,,113497,,,,,24,8784,1840,4932,77,,511,417,1559
"010092","010092",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","DCH REGIONAL MEDICAL CENTER             ","809 UNIVERSITY BLVD EAST                ",,"TUSCALOOSA                              ","AL                                      ","35401                                   ","TUSCALOOSA                              ",,2433832,,9783616,,,961514,147839,441,161100,72295,131888,2663.93994140625,,12549,4328,27876
"010095","010095",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","HALE COUNTY HOSPITAL                    ","508 GREENE STREET                       ",,"GREENSBORO                              ","AL                                      ","36744                                   ","HALE                                    ",,,,61502,,,,,28,10220,1207,2389,90.2399978637695,,405,356,990
"010097","010097",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Settled","ELMORE COMMUNITY HOSPITAL               ","500 HOSPITAL DRIVE                      ",,"WETUMPKA                                ","AL                                      ","36902                                   ",,,,,157598,,,,,69,25185,4316,5937,98.7200012207031,,1096,244,1722
"010098","010098",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","RANDOLPH COUNTY HOSPITAL                ","1000 WADLEY HIGHWAY                     ","669                                     ","ROANOKE                                 ","AL                                      ","36274                                   ","RANDOLPH                                ",,,,79219,,,,,49,17885,1968,3035,98,,451,100,814
"010099","010099",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","D.W. MCMILLAN MEMORIAL HOSPITAL         ","1301 BELLEVILLE AVENUE                  ","RAWER 908                               ","BREWTON                                 ","AL                                      ","36427                                   ","ESCAMBIA                                ",,,,271376,,,,,92,33580,6038,13031,289.649993896484,,1405,891,3588
"010100","010100",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled w/Audit","THOMAS HOSPITAL                         ","123 MAIN STREET                         ","929                                     ","FAIRHOPE                                ","AL                                      ","36533-                                  ","BALDWIN                                 ",,,,604809,,,,,114,41330,16781,30589,780.52001953125,,3633,546,7635
"010101","010101",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","CITIZENS BAPTIST MEDICAL CENTER         ","604 STONE AVENUE                        ","DRAWER 88                               ","TALLADEGA                               ","AL                                      ","35160                                   ","TALLADEGA                               ",,,,1712000,,,,,108,44895,5488,13077,269.769989013672,,1363,1190,3763
"010102","010102",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","JOHN PAUL JONES HOSPITAL                ","317 MCWILLIAMS AVENUE                   ","B                                       ","CAMDEN                                  ","AL                                      ","36726-1610                              ","WILCOX                                  ",,,,83374,,,,,30,11680,728,1267,43.3499984741211,,264,102,481
"010103","010103",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","BMC PRINCETON                           ","701 PRINCETON AVE SW                    ",,"BIRMINGHAM                              ","AL                                      ","35211                                   ","JEFFERSON                               ",,3768848,,3575002,,,2218180,277960,283,107675,39292,79199,1307.14001464844,,6164,1157,13440
"010104","010104",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Reopened","BMC - MONTCLAIR                         ","800 MONTCLAIR ROAD                      ",,"BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,2992516,,2056599,,,2033659,202372,341,124465,39101,80032,1572,,7527,1067,16563
"010108","010108",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled w/Audit","PRATTVILLE BAPTIST HOSPITAL             ","124 SOUTH MEMORIAL DRIVE                ",,"PRATTVILLE                              ","AL                                      ","36067                                   ","AUTAUGA                                 ",,,,,,,,,46,16836,4453,7131,158.699996948242,,1228,151,2338
"010109","010109",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Reopened","PICKENS COUNTY MEDICAL CENTER           ","R.K. WILSON DRIVE                       ",,"CARROLLTON                              ","AL                                      ","35477                                   ","PICKENS                                 ",,,,319030,,,,,40,14600,4780,6774,189.119995117188,,937,179,1576
"010110","010110",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Reopened","BULLOCK COUNTY HOSPITAL                 ","102 CONECUH AVE W                       ",,"UNION SPRINGS                           ","AL                                      ","36089                                   ","BULLOCK                                 ",,,,147131,,,,,30,10950,5327,7799,97.4300003051758,,1027,454,1897
"010112","010112",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","As Submitted","BRYAN W. WHITFIELD MEMOIRAL HOSPITAL    ","105 HIGHWAY 80 EAST                     ",,"DEMOPOLIS                               ","AL                                      ","37832                                   ","MARENGO                                 ",,,,391626,,,,,99,40880,6753,14927,280.600006103516,,1178,1199,3142
"010113","010113",4/1/2003,"01-APR-03",3/31/2004,"31-MAR-04","Reopened","MOBILE INFIRMARY MEDICAL CENTER         ","FIVE MOBILE INFIRMARY CIRCLE            ","2144                                    ","MOBILE                                  ","AL                                      ","36652                                   ","BALDWIN                                 ",,,,7884496,,,32394,5072,605,221430,70423,125423,2635.86010742188,,12396,2827,27319
"010114","010114",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","Settled w/Audit","UAB MEDICAL WEST                        ","995 NINTH AVENUE  SOUTHWEST             ","847                                     ","BESSEMER                                ","AL                                      ","35023                                   ","JEFFERSON                               ",,,,1218684,,,,,154,56364,16595,37071,747.299987792969,,2679,1284,7940
"010115","010115",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582                                   ",,,,,74922,,,,,31,11315,2765,3959,65.2200012207031,,496,55,785
"010118","010118",7/1/2003,"01-JUL-03",6/30/2004,"30-JUN-04","As Submitted","VAUGHAN REGIONAL MEDICAL CTR            ","1015 MEDICAL CENTER PARKWAY             ",,"SELMA                                   ","AL                                      ","36701-                                  ","DALLAS                                  ",,590086,,4298019,,,253263,68726,163,59658,17897,38773,556.940002441406,,3667,3945,10468
"010120","010120",10/1/2002,"01-OCT-02",9/30/2003,"30-SEP-03","Settled","MONROE COUNTY HOSPITAL                  ","HIGHWAY 21                              ",,"MONROEVILLE                             ","AL                                      ","36461                                   ","MONROE                                  ",,,,377790,,,,,94,34310,4516,9837,210.720001220703,,1070,413,2761
"010125","010125",12/1/2002,"01-DEC-02",4/30/2003,"30-APR-03","Reopened","LAKELAND COMMUNITY HOSPITAL             ","HIGHWAY 195 EAST                        ","780                                     ","HALEYVILLE                              ","AL                                      ","35565                                   ","WINSTON                                 ",,,,111883,,,,,47,7097,2491,3453,164.649993896484,,589,125,1053
"010125","010125",5/1/2003,"01-MAY-03",4/30/2004,"30-APR-04","Settled","LAKELAND COMMUNITY HOSPITAL             ","HIGHWAY 195 EAST                        ","780                                     ","HALEYVILLE                              ","AL                                      ","35565                                   ","WINSTON                                 ",,,,337648,,,,,99,36135,6092,7627,147.559997558594,,1477,310,2317
"010126","010126",1/1/2003,"01-JAN-03",12/31/2003,"31-DEC-03","Settled","TROY REGIONAL MEDICAL CENTER            ","130 HIGHWAY 231 SOUTH                   ",,"TROY                                    ","AL                                      ","36081                                   ","PIKE                                    ",,,,287088,,,,,97,35405,5438,10763,221.520004272461,,1431,675,3188
